代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512200.SH,南方中证全指房地产ETF,2018-07-25,0.79,0.79,0.79,0.78,0.79,1524600,1195021,0.00,0.1274,0.7838
512200.SH,南方中证全指房地产ETF,2018-07-26,0.79,0.79,0.79,0.78,0.78,3742200,2950211,-0.00,-0.3817,0.7884
512200.SH,南方中证全指房地产ETF,2018-07-27,0.78,0.78,0.79,0.77,0.78,3026000,2357102,-0.00,-0.1277,0.7789
512200.SH,南方中证全指房地产ETF,2018-07-30,0.78,0.79,0.79,0.77,0.78,3421400,2669969,-0.01,-0.8951,0.7804
512200.SH,南方中证全指房地产ETF,2018-07-31,0.78,0.78,0.79,0.78,0.78,2006400,1565230,0.01,1.1613,0.7801
512200.SH,南方中证全指房地产ETF,2018-08-01,0.78,0.78,0.78,0.76,0.76,1723600,1323527,-0.03,-3.4439,0.7679
512200.SH,南方中证全指房地产ETF,2018-08-02,0.76,0.75,0.75,0.72,0.73,2320100,1702807,-0.02,-3.0383,0.7339
512200.SH,南方中证全指房地产ETF,2018-08-03,0.73,0.74,0.74,0.73,0.73,970100,709321,-0.01,-0.9537,0.7312
512200.SH,南方中证全指房地产ETF,2018-08-06,0.73,0.73,0.73,0.71,0.71,1424800,1021230,-0.02,-2.2008,0.7168
512200.SH,南方中证全指房地产ETF,2018-08-07,0.71,0.71,0.73,0.71,0.73,1895000,1377049,0.02,2.9536,0.7267
512200.SH,南方中证全指房地产ETF,2018-08-08,0.73,0.73,0.74,0.72,0.72,2546800,1868999,-0.01,-1.0929,0.7339
512200.SH,南方中证全指房地产ETF,2018-08-09,0.72,0.72,0.74,0.72,0.74,1258700,920674,0.02,2.3481,0.7314
512200.SH,南方中证全指房地产ETF,2018-08-10,0.74,0.74,0.77,0.74,0.76,1159300,876521,0.02,2.0243,0.7561
512200.SH,南方中证全指房地产ETF,2018-08-13,0.76,0.75,0.75,0.74,0.75,1045700,775665,-0.01,-0.7937,0.7418
512200.SH,南方中证全指房地产ETF,2018-08-14,0.75,0.74,0.74,0.74,0.74,1132800,838569,-0.01,-1.8667,0.7403
512200.SH,南方中证全指房地产ETF,2018-08-15,0.74,0.74,0.74,0.73,0.73,1282500,941022,-0.00,-0.5435,0.7337
512200.SH,南方中证全指房地产ETF,2018-08-16,0.73,0.73,0.74,0.72,0.73,277200,202141,-0.00,-0.1366,0.7292
512200.SH,南方中证全指房地产ETF,2018-08-17,0.73,0.74,0.74,0.72,0.72,206000,150512,-0.01,-0.8208,0.7306
512200.SH,南方中证全指房地产ETF,2018-08-20,0.72,0.73,0.73,0.72,0.73,211800,153410,0.00,0.4138,0.7243
512200.SH,南方中证全指房地产ETF,2018-08-21,0.73,0.73,0.74,0.73,0.73,355100,262514,0.01,0.9615,0.7393
512200.SH,南方中证全指房地产ETF,2018-08-22,0.73,0.73,0.74,0.73,0.74,141100,103819,0.00,0.1361,0.7358
512200.SH,南方中证全指房地产ETF,2018-08-23,0.74,0.74,0.74,0.73,0.74,128400,94319,0.00,0.2717,0.7346
512200.SH,南方中证全指房地产ETF,2018-08-24,0.74,0.73,0.74,0.73,0.73,406600,299495,-0.00,-0.4065,0.7366
512200.SH,南方中证全指房地产ETF,2018-08-27,0.73,0.74,0.76,0.74,0.75,457900,341272,0.02,2.3129,0.7453
512200.SH,南方中证全指房地产ETF,2018-08-28,0.75,0.75,0.76,0.75,0.76,487000,367409,0.01,0.6649,0.7544
512200.SH,南方中证全指房地产ETF,2018-08-29,0.76,0.76,0.76,0.75,0.76,284800,216077,-0.00,-0.1321,0.7587
512200.SH,南方中证全指房地产ETF,2018-08-30,0.76,0.76,0.76,0.75,0.75,397400,300175,-0.01,-0.7937,0.7553
512200.SH,南方中证全指房地产ETF,2018-08-31,0.75,0.75,0.76,0.74,0.75,1205000,908999,0.00,0.4000,0.7544
512200.SH,南方中证全指房地产ETF,2018-09-03,0.75,0.74,0.76,0.74,0.75,1563000,1175708,-0.00,-0.5312,0.7522
512200.SH,南方中证全指房地产ETF,2018-09-04,0.75,0.75,0.76,0.75,0.76,1075100,811254,0.01,1.6021,0.7546
512200.SH,南方中证全指房地产ETF,2018-09-05,0.76,0.76,0.76,0.74,0.74,738800,552550,-0.02,-2.1025,0.7479
512200.SH,南方中证全指房地产ETF,2018-09-06,0.74,0.74,0.75,0.73,0.74,3396500,2519936,-0.01,-1.0738,0.7419
512200.SH,南方中证全指房地产ETF,2018-09-07,0.74,0.74,0.75,0.73,0.74,3396900,2508420,0.00,0.5427,0.7384
512200.SH,南方中证全指房地产ETF,2018-09-10,0.74,0.74,0.75,0.74,0.74,1723000,1277430,-0.01,-0.6748,0.7414
512200.SH,南方中证全指房地产ETF,2018-09-11,0.74,0.74,0.74,0.73,0.73,585100,431388,-0.00,-0.5435,0.7373
512200.SH,南方中证全指房地产ETF,2018-09-12,0.73,0.73,0.73,0.73,0.73,867900,634180,-0.00,-0.4098,0.7307
512200.SH,南方中证全指房地产ETF,2018-09-13,0.73,0.74,0.74,0.73,0.74,161000,118487,0.01,0.9602,0.7359
512200.SH,南方中证全指房地产ETF,2018-09-14,0.74,0.74,0.74,0.73,0.74,767100,563419,0.00,0.1359,0.7345
512200.SH,南方中证全指房地产ETF,2018-09-17,0.74,0.73,0.73,0.72,0.73,43100,31323,-0.01,-1.2212,0.7268
512200.SH,南方中证全指房地产ETF,2018-09-18,0.73,0.73,0.74,0.72,0.73,342800,250144,0.01,0.8242,0.7297
512200.SH,南方中证全指房地产ETF,2018-09-19,0.73,0.73,0.77,0.73,0.76,5198300,3920835,0.03,3.8147,0.7543
512200.SH,南方中证全指房地产ETF,2018-09-20,0.76,0.75,0.77,0.75,0.76,2007700,1525405,-0.00,-0.3937,0.7598
512200.SH,南方中证全指房地产ETF,2018-09-21,0.76,0.76,0.78,0.76,0.78,1737600,1349941,0.02,2.8986,0.7769
512200.SH,南方中证全指房地产ETF,2018-09-25,0.78,0.78,0.78,0.75,0.76,1156400,877326,-0.02,-2.9449,0.7587
512200.SH,南方中证全指房地产ETF,2018-09-26,0.76,0.76,0.76,0.75,0.76,1636700,1236526,0.00,0.0000,0.7555
512200.SH,南方中证全指房地产ETF,2018-09-27,0.76,0.75,0.76,0.75,0.75,798400,600617,-0.01,-1.1873,0.7523
512200.SH,南方中证全指房地产ETF,2018-09-28,0.75,0.75,0.76,0.75,0.75,1827900,1375286,0.00,0.4005,0.7524
512200.SH,南方中证全指房地产ETF,2018-10-08,0.75,0.75,0.75,0.72,0.72,2666700,1928401,-0.03,-4.3883,0.7231
512200.SH,南方中证全指房地产ETF,2018-10-09,0.72,0.72,0.72,0.71,0.71,861500,611969,-0.01,-0.9736,0.7104
512200.SH,南方中证全指房地产ETF,2018-10-10,0.71,0.71,0.72,0.70,0.71,965100,685569,-0.00,-0.4213,0.7104
512200.SH,南方中证全指房地产ETF,2018-10-11,0.71,0.68,0.69,0.66,0.67,1199700,812003,-0.04,-5.9238,0.6768
512200.SH,南方中证全指房地产ETF,2018-10-12,0.67,0.67,0.67,0.65,0.67,2042300,1355585,0.00,0.4498,0.6638
512200.SH,南方中证全指房地产ETF,2018-10-15,0.67,0.67,0.67,0.66,0.66,531100,354272,-0.01,-1.7910,0.6671
512200.SH,南方中证全指房地产ETF,2018-10-16,0.66,0.66,0.66,0.64,0.64,157400,101910,-0.02,-2.7356,0.6475
512200.SH,南方中证全指房地产ETF,2018-10-17,0.64,0.65,0.65,0.64,0.65,736100,475707,0.01,1.2500,0.6463
512200.SH,南方中证全指房地产ETF,2018-10-18,0.65,0.64,0.64,0.63,0.63,383200,244424,-0.02,-2.3148,0.6378
512200.SH,南方中证全指房地产ETF,2018-10-19,0.63,0.63,0.65,0.60,0.65,310900,199999,0.02,3.3175,0.6433
512200.SH,南方中证全指房地产ETF,2018-10-22,0.65,0.66,0.69,0.66,0.68,1269300,864809,0.03,3.8226,0.6813
512200.SH,南方中证全指房地产ETF,2018-10-23,0.68,0.68,0.69,0.67,0.67,140700,95146,-0.01,-1.0309,0.6762
512200.SH,南方中证全指房地产ETF,2018-10-24,0.67,0.68,0.69,0.67,0.67,108000,73193,0.00,0.2976,0.6777
512200.SH,南方中证全指房地产ETF,2018-10-25,0.67,0.67,0.69,0.66,0.69,1060600,723904,0.01,2.2255,0.6825
512200.SH,南方中证全指房地产ETF,2018-10-26,0.69,0.69,0.75,0.69,0.73,2175800,1559173,0.04,5.3701,0.7166
512200.SH,南方中证全指房地产ETF,2018-10-29,0.73,0.71,0.71,0.68,0.69,2067200,1434798,-0.04,-4.9587,0.6941
512200.SH,南方中证全指房地产ETF,2018-10-30,0.69,0.69,0.71,0.69,0.71,2005200,1401648,0.02,2.8986,0.6990
512200.SH,南方中证全指房地产ETF,2018-10-31,0.71,0.71,0.72,0.70,0.71,1605900,1131156,0.00,0.5634,0.7044
512200.SH,南方中证全指房地产ETF,2018-11-01,0.71,0.72,0.73,0.72,0.72,955300,691738,0.01,0.7003,0.7241
512200.SH,南方中证全指房地产ETF,2018-11-02,0.72,0.73,0.73,0.71,0.73,1294900,934203,0.01,1.2517,0.7214
512200.SH,南方中证全指房地产ETF,2018-11-05,0.73,0.71,0.72,0.71,0.72,504600,361592,-0.01,-0.9615,0.7166
512200.SH,南方中证全指房地产ETF,2018-11-06,0.72,0.72,0.73,0.72,0.73,2710700,1959590,0.01,0.9709,0.7229
512200.SH,南方中证全指房地产ETF,2018-11-07,0.73,0.73,0.73,0.72,0.72,1965200,1423249,-0.01,-0.8242,0.7242
512200.SH,南方中证全指房地产ETF,2018-11-08,0.72,0.72,0.73,0.72,0.72,1471500,1070649,0.00,0.0000,0.7276
512200.SH,南方中证全指房地产ETF,2018-11-09,0.72,0.72,0.72,0.72,0.72,577700,416518,-0.00,-0.2770,0.7210
512200.SH,南方中证全指房地产ETF,2018-11-12,0.72,0.72,0.73,0.72,0.73,1180100,857717,0.01,1.8056,0.7268
512200.SH,南方中证全指房地产ETF,2018-11-13,0.73,0.72,0.75,0.72,0.75,4064400,2977624,0.02,2.1828,0.7326
512200.SH,南方中证全指房地产ETF,2018-11-14,0.75,0.75,0.76,0.74,0.75,2075800,1554095,-0.00,-0.2670,0.7487
512200.SH,南方中证全指房地产ETF,2018-11-15,0.75,0.74,0.76,0.74,0.76,467200,350749,0.01,1.0710,0.7507
512200.SH,南方中证全指房地产ETF,2018-11-16,0.76,0.76,0.78,0.75,0.77,735000,562324,0.02,2.3841,0.7651
512200.SH,南方中证全指房地产ETF,2018-11-19,0.77,0.78,0.80,0.78,0.80,5047900,4000617,0.03,3.3635,0.7925
512200.SH,南方中证全指房地产ETF,2018-11-20,0.80,0.80,0.80,0.77,0.77,3500900,2764320,-0.03,-3.2541,0.7896
512200.SH,南方中证全指房地产ETF,2018-11-21,0.77,0.76,0.80,0.76,0.79,3744100,2924623,0.02,2.3286,0.7811
512200.SH,南方中证全指房地产ETF,2018-11-22,0.79,0.79,0.79,0.77,0.78,728500,566195,-0.01,-1.5171,0.7772
512200.SH,南方中证全指房地产ETF,2018-11-23,0.78,0.78,0.78,0.74,0.75,1108300,838657,-0.03,-3.5944,0.7567
512200.SH,南方中证全指房地产ETF,2018-11-26,0.75,0.75,0.76,0.75,0.75,993500,746956,-0.00,-0.3995,0.7518
512200.SH,南方中证全指房地产ETF,2018-11-27,0.75,0.75,0.76,0.74,0.75,2456500,1844627,-0.00,-0.2674,0.7509
512200.SH,南方中证全指房地产ETF,2018-11-28,0.75,0.75,0.76,0.75,0.76,4953200,3722324,0.02,2.1448,0.7515
512200.SH,南方中证全指房地产ETF,2018-11-29,0.76,0.77,0.77,0.74,0.74,1852700,1408990,-0.02,-2.3622,0.7605
512200.SH,南方中证全指房地产ETF,2018-11-30,0.74,0.74,0.75,0.73,0.75,1424000,1056086,0.01,0.6720,0.7416
512200.SH,南方中证全指房地产ETF,2018-12-03,0.75,0.75,0.76,0.74,0.75,913600,689141,0.01,0.6676,0.7543
512200.SH,南方中证全指房地产ETF,2018-12-04,0.75,0.75,0.77,0.74,0.75,5581800,4189201,-0.00,-0.1326,0.7505
512200.SH,南方中证全指房地产ETF,2018-12-05,0.75,0.74,0.75,0.74,0.74,1728300,1288928,-0.01,-1.0624,0.7458
512200.SH,南方中证全指房地产ETF,2018-12-06,0.74,0.74,0.74,0.73,0.73,1071300,791349,-0.01,-1.3423,0.7387
512200.SH,南方中证全指房地产ETF,2018-12-07,0.73,0.74,0.75,0.74,0.74,1311400,974751,0.00,0.5442,0.7433
512200.SH,南方中证全指房地产ETF,2018-12-10,0.74,0.74,0.74,0.73,0.73,1216100,895880,-0.01,-1.2179,0.7367
512200.SH,南方中证全指房地产ETF,2018-12-11,0.73,0.73,0.75,0.73,0.75,2333400,1731234,0.02,2.8767,0.7419
512200.SH,南方中证全指房地产ETF,2018-12-12,0.75,0.75,0.76,0.75,0.75,7500600,5638161,-0.00,-0.1332,0.7517
512200.SH,南方中证全指房地产ETF,2018-12-13,0.75,0.75,0.77,0.75,0.77,4598300,3494530,0.02,2.5333,0.7600
512200.SH,南方中证全指房地产ETF,2018-12-14,0.77,0.77,0.77,0.75,0.75,1891200,1430373,-0.02,-2.8609,0.7563
512200.SH,南方中证全指房地产ETF,2018-12-17,0.75,0.74,0.78,0.74,0.75,465700,347131,0.00,0.2677,0.7454
512200.SH,南方中证全指房地产ETF,2018-12-18,0.75,0.75,0.75,0.73,0.73,402600,295495,-0.02,-2.1362,0.7340
512200.SH,南方中证全指房地产ETF,2018-12-19,0.73,0.74,0.74,0.73,0.73,1512600,1116069,-0.00,-0.2729,0.7378
512200.SH,南方中证全指房地产ETF,2018-12-20,0.73,0.73,0.75,0.73,0.73,5623300,4102181,0.00,0.0000,0.7295
512200.SH,南方中证全指房地产ETF,2018-12-21,0.73,0.72,0.72,0.71,0.72,4502600,3193371,-0.02,-2.0520,0.7092
512200.SH,南方中证全指房地产ETF,2018-12-24,0.72,0.72,0.72,0.71,0.71,1358400,961773,-0.00,-0.5587,0.7080
512200.SH,南方中证全指房地产ETF,2018-12-25,0.71,0.71,0.71,0.70,0.71,617000,432368,-0.00,-0.5618,0.7008
512200.SH,南方中证全指房地产ETF,2018-12-26,0.71,0.71,0.71,0.70,0.71,315500,222665,0.00,0.2825,0.7058
512200.SH,南方中证全指房地产ETF,2018-12-27,0.71,0.72,0.72,0.70,0.70,1374800,982855,-0.01,-0.7042,0.7149
512200.SH,南方中证全指房地产ETF,2018-12-28,0.70,0.70,0.71,0.70,0.71,1119400,786890,0.00,0.1418,0.7030
512200.SH,南方中证全指房地产ETF,2019-01-02,0.71,0.71,0.71,0.70,0.70,227000,159445,-0.01,-0.7082,0.7024
512200.SH,南方中证全指房地产ETF,2019-01-03,0.70,0.70,0.71,0.70,0.70,61700,43329,0.00,0.1427,0.7023
512200.SH,南方中证全指房地产ETF,2019-01-04,0.70,0.70,0.72,0.70,0.72,351200,248367,0.02,2.5641,0.7072
512200.SH,南方中证全指房地产ETF,2019-01-07,0.72,0.73,0.77,0.72,0.73,1668100,1221260,0.01,1.8056,0.7321
512200.SH,南方中证全指房地产ETF,2019-01-08,0.73,0.73,0.73,0.72,0.72,1512500,1092013,-0.01,-1.5007,0.7220
512200.SH,南方中证全指房地产ETF,2019-01-09,0.72,0.72,0.74,0.72,0.73,1866100,1366935,0.01,0.6925,0.7325
512200.SH,南方中证全指房地产ETF,2019-01-10,0.73,0.73,0.73,0.72,0.72,1613000,1169424,-0.01,-0.6878,0.7250
512200.SH,南方中证全指房地产ETF,2019-01-11,0.72,0.72,0.73,0.72,0.73,1457300,1055550,0.01,0.6925,0.7243
512200.SH,南方中证全指房地产ETF,2019-01-14,0.73,0.73,0.73,0.72,0.72,1329300,962337,-0.01,-1.1004,0.7239
512200.SH,南方中证全指房地产ETF,2019-01-15,0.72,0.72,0.73,0.71,0.73,839400,604490,0.01,1.1127,0.7201
512200.SH,南方中证全指房地产ETF,2019-01-16,0.73,0.73,0.74,0.72,0.73,2030800,1478199,0.01,0.9629,0.7279
512200.SH,南方中证全指房地产ETF,2019-01-17,0.73,0.73,0.73,0.72,0.73,659200,480745,-0.01,-0.9537,0.7293
512200.SH,南方中证全指房地产ETF,2019-01-18,0.73,0.73,0.73,0.72,0.73,2611200,1905404,0.01,0.8253,0.7297
512200.SH,南方中证全指房地产ETF,2019-01-21,0.73,0.73,0.74,0.73,0.73,5134500,3767698,-0.00,-0.1364,0.7338
512200.SH,南方中证全指房地产ETF,2019-01-22,0.73,0.73,0.74,0.73,0.73,2158900,1585378,-0.00,-0.5464,0.7343
512200.SH,南方中证全指房地产ETF,2019-01-23,0.73,0.73,0.73,0.72,0.73,1131100,819877,-0.00,-0.2747,0.7248
512200.SH,南方中证全指房地产ETF,2019-01-24,0.73,0.72,0.73,0.72,0.73,451500,326738,0.00,0.2755,0.7237
512200.SH,南方中证全指房地产ETF,2019-01-25,0.73,0.73,0.74,0.73,0.73,12456900,9153560,0.00,0.5495,0.7348
512200.SH,南方中证全指房地产ETF,2019-01-28,0.73,0.73,0.75,0.73,0.74,3225400,2369910,0.01,1.0929,0.7348
512200.SH,南方中证全指房地产ETF,2019-01-29,0.74,0.73,0.74,0.72,0.73,3265100,2381805,-0.01,-0.8108,0.7295
512200.SH,南方中证全指房地产ETF,2019-01-30,0.73,0.73,0.76,0.73,0.74,6086200,4549964,0.00,0.4087,0.7476
512200.SH,南方中证全指房地产ETF,2019-01-31,0.74,0.74,0.75,0.74,0.74,2703900,2000395,0.00,0.5427,0.7398
512200.SH,南方中证全指房地产ETF,2019-02-01,0.74,0.74,0.75,0.73,0.75,1677700,1241439,0.01,0.6748,0.7400
512200.SH,南方中证全指房地产ETF,2019-02-11,0.75,0.74,0.76,0.74,0.76,1441900,1080126,0.01,1.7426,0.7491
512200.SH,南方中证全指房地产ETF,2019-02-12,0.76,0.76,0.76,0.75,0.76,1552300,1177051,0.00,0.2635,0.7583
512200.SH,南方中证全指房地产ETF,2019-02-13,0.76,0.76,0.78,0.76,0.78,3085500,2362992,0.01,1.8397,0.7658
512200.SH,南方中证全指房地产ETF,2019-02-14,0.78,0.77,0.78,0.77,0.78,3112200,2411746,0.00,0.1290,0.7749
512200.SH,南方中证全指房地产ETF,2019-02-15,0.78,0.78,0.78,0.76,0.76,1698400,1302650,-0.02,-2.0619,0.7670
512200.SH,南方中证全指房地产ETF,2019-02-18,0.76,0.76,0.79,0.76,0.78,3994200,3081461,0.02,2.6316,0.7715
512200.SH,南方中证全指房地产ETF,2019-02-19,0.78,0.78,0.79,0.78,0.79,2320800,1826069,0.01,0.8974,0.7868
512200.SH,南方中证全指房地产ETF,2019-02-20,0.79,0.78,0.80,0.77,0.79,1278300,1007837,0.01,0.7624,0.7884
512200.SH,南方中证全指房地产ETF,2019-02-21,0.79,0.79,0.80,0.78,0.78,2174000,1721283,-0.01,-1.6393,0.7918
512200.SH,南方中证全指房地产ETF,2019-02-22,0.78,0.78,0.80,0.78,0.80,874200,685711,0.02,1.9231,0.7844
512200.SH,南方中证全指房地产ETF,2019-02-25,0.80,0.80,0.85,0.80,0.85,4077900,3335914,0.06,7.2956,0.8180
512200.SH,南方中证全指房地产ETF,2019-02-26,0.85,0.86,0.86,0.83,0.84,6380300,5382551,-0.02,-1.7585,0.8436
512200.SH,南方中证全指房地产ETF,2019-02-27,0.84,0.84,0.86,0.83,0.84,4693100,3962022,0.00,0.3580,0.8442
512200.SH,南方中证全指房地产ETF,2019-02-28,0.84,0.84,0.86,0.84,0.84,4969800,4233457,0.00,0.1189,0.8518
512200.SH,南方中证全指房地产ETF,2019-03-01,0.84,0.84,0.84,0.83,0.84,4247300,3559497,0.00,0.1188,0.8381
512200.SH,南方中证全指房地产ETF,2019-03-04,0.84,0.84,0.89,0.84,0.88,7944600,6894031,0.04,4.1518,0.8678
512200.SH,南方中证全指房地产ETF,2019-03-05,0.88,0.88,0.90,0.86,0.90,12906600,11394772,0.02,1.9362,0.8829
512200.SH,南方中证全指房地产ETF,2019-03-06,0.90,0.90,0.90,0.88,0.90,5658500,5041503,0.00,0.4469,0.8910
512200.SH,南方中证全指房地产ETF,2019-03-07,0.90,0.89,0.90,0.88,0.89,5062900,4501581,-0.01,-0.8899,0.8891
512200.SH,南方中证全指房地产ETF,2019-03-08,0.89,0.88,0.89,0.84,0.85,2788400,2421212,-0.04,-4.6016,0.8683
512200.SH,南方中证全指房地产ETF,2019-03-11,0.85,0.85,0.86,0.83,0.86,3978200,3369187,0.01,1.6471,0.8469
512200.SH,南方中证全指房地产ETF,2019-03-12,0.86,0.86,0.89,0.86,0.87,2325800,2042903,0.01,1.1574,0.8784
512200.SH,南方中证全指房地产ETF,2019-03-13,0.87,0.87,0.91,0.87,0.90,3774800,3381470,0.03,2.8604,0.8958
512200.SH,南方中证全指房地产ETF,2019-03-14,0.90,0.92,0.92,0.87,0.88,4233300,3762239,-0.02,-1.7798,0.8887
512200.SH,南方中证全指房地产ETF,2019-03-15,0.88,0.88,0.92,0.86,0.91,3099500,2803910,0.03,3.1710,0.9046
512200.SH,南方中证全指房地产ETF,2019-03-18,0.91,0.92,0.93,0.90,0.93,2912800,2657726,0.02,2.3052,0.9124
512200.SH,南方中证全指房地产ETF,2019-03-19,0.93,0.93,0.95,0.93,0.93,5181800,4866902,0.00,0.1073,0.9392
512200.SH,南方中证全指房地产ETF,2019-03-20,0.93,0.93,0.94,0.91,0.94,4181900,3902434,0.01,1.0718,0.9332
512200.SH,南方中证全指房地产ETF,2019-03-21,0.94,0.95,0.96,0.94,0.94,5875900,5564722,-0.00,-0.2121,0.9470
512200.SH,南方中证全指房地产ETF,2019-03-22,0.94,0.94,0.95,0.93,0.94,2960900,2765814,0.00,0.1063,0.9341
512200.SH,南方中证全指房地产ETF,2019-03-25,0.94,0.93,0.94,0.92,0.93,4847100,4542564,-0.01,-1.4862,0.9372
512200.SH,南方中证全指房地产ETF,2019-03-26,0.93,0.93,0.93,0.90,0.92,2223800,2033931,-0.01,-1.1853,0.9146
512200.SH,南方中证全指房地产ETF,2019-03-27,0.92,0.92,0.93,0.90,0.92,1769800,1611078,0.00,0.2181,0.9103
512200.SH,南方中证全指房地产ETF,2019-03-28,0.92,0.92,0.92,0.88,0.90,1856200,1674588,-0.02,-2.1763,0.9022
512200.SH,南方中证全指房地产ETF,2019-03-29,0.90,0.89,0.95,0.89,0.94,3571000,3303116,0.04,4.5606,0.9250
512200.SH,南方中证全指房地产ETF,2019-04-01,0.94,0.96,0.99,0.96,0.98,8429200,8255571,0.04,4.4681,0.9794
512200.SH,南方中证全指房地产ETF,2019-04-02,0.98,0.99,0.99,0.97,0.99,4690100,4598500,0.01,0.8147,0.9805
512200.SH,南方中证全指房地产ETF,2019-04-03,0.99,0.99,1.09,0.97,1.00,7013800,6992246,0.01,0.8081,0.9969
512200.SH,南方中证全指房地产ETF,2019-04-04,1.00,1.02,1.02,0.99,1.00,10158300,10156944,0.00,0.1002,0.9999
512200.SH,南方中证全指房地产ETF,2019-04-08,1.00,1.00,1.01,0.97,0.99,9245700,9206174,-0.01,-1.2012,0.9957
512200.SH,南方中证全指房地产ETF,2019-04-09,0.99,0.99,1.02,0.99,1.01,10635500,10731012,0.03,2.8369,1.0090
512200.SH,南方中证全指房地产ETF,2019-04-10,1.01,1.02,1.02,1.00,1.01,7472700,7535240,-0.00,-0.4926,1.0084
512200.SH,南方中证全指房地产ETF,2019-04-11,1.01,1.01,1.01,0.98,0.99,11649900,11614048,-0.02,-2.0792,0.9969
512200.SH,南方中证全指房地产ETF,2019-04-12,0.99,0.99,1.00,0.97,0.99,3550200,3497886,0.00,0.4044,0.9853
512200.SH,南方中证全指房地产ETF,2019-04-15,0.99,1.01,1.02,0.98,0.98,3600600,3590762,-0.02,-1.6113,0.9973
512200.SH,南方中证全指房地产ETF,2019-04-16,0.98,0.98,0.99,0.95,0.99,3424100,3317517,0.02,1.5353,0.9689
512200.SH,南方中证全指房地产ETF,2019-04-17,0.99,0.99,0.99,0.98,0.98,2945600,2896847,-0.01,-1.0081,0.9834
512200.SH,南方中证全指房地产ETF,2019-04-18,0.98,0.97,0.98,0.97,0.98,6487000,6312502,-0.00,-0.4073,0.9731
512200.SH,南方中证全指房地产ETF,2019-04-19,0.98,0.97,0.98,0.96,0.98,4266900,4148141,0.00,0.0000,0.9722
512200.SH,南方中证全指房地产ETF,2019-04-22,0.98,0.97,0.97,0.94,0.95,5381000,5123560,-0.03,-3.0675,0.9522
512200.SH,南方中证全指房地产ETF,2019-04-23,0.95,0.94,0.95,0.94,0.95,1792000,1695081,0.00,0.0000,0.9459
512200.SH,南方中证全指房地产ETF,2019-04-24,0.95,0.95,0.95,0.93,0.94,2586400,2430816,-0.00,-0.4219,0.9398
512200.SH,南方中证全指房地产ETF,2019-04-25,0.94,0.94,0.94,0.92,0.92,2672600,2480827,-0.02,-2.4364,0.9282
512200.SH,南方中证全指房地产ETF,2019-04-26,0.92,0.92,0.92,0.91,0.91,2616600,2386381,-0.02,-1.7372,0.9120
512200.SH,南方中证全指房地产ETF,2019-04-29,0.91,0.91,0.91,0.90,0.90,2199400,1987897,-0.01,-0.7735,0.9038
512200.SH,南方中证全指房地产ETF,2019-04-30,0.90,0.90,0.91,0.90,0.91,2228600,2015194,0.01,0.8909,0.9042
512200.SH,南方中证全指房地产ETF,2019-05-06,0.91,0.89,0.89,0.84,0.85,3984100,3416411,-0.06,-6.5121,0.8575
512200.SH,南方中证全指房地产ETF,2019-05-07,0.85,0.87,0.87,0.85,0.85,2581900,2208828,0.01,0.9445,0.8555
512200.SH,南方中证全指房地产ETF,2019-05-08,0.85,0.84,0.87,0.84,0.86,1012500,865090,0.00,0.3509,0.8544
512200.SH,南方中证全指房地产ETF,2019-05-09,0.86,0.85,0.86,0.84,0.84,990800,836127,-0.02,-2.4476,0.8439
512200.SH,南方中证全指房地产ETF,2019-05-10,0.84,0.85,0.87,0.83,0.87,2638900,2254575,0.03,3.5842,0.8544
512200.SH,南方中证全指房地产ETF,2019-05-13,0.87,0.87,0.87,0.85,0.86,541900,466308,-0.00,-0.2307,0.8605
512200.SH,南方中证全指房地产ETF,2019-05-14,0.86,0.85,0.87,0.85,0.86,2318400,1989271,-0.00,-0.4624,0.8580
512200.SH,南方中证全指房地产ETF,2019-05-15,0.86,0.86,0.88,0.86,0.87,3232500,2806988,0.01,1.5099,0.8684
512200.SH,南方中证全指房地产ETF,2019-05-16,0.87,0.86,0.88,0.86,0.88,398100,347174,0.00,0.4577,0.8721
512200.SH,南方中证全指房地产ETF,2019-05-17,0.88,0.88,0.88,0.85,0.85,769400,664785,-0.03,-2.8474,0.8640
512200.SH,南方中证全指房地产ETF,2019-05-20,0.85,0.85,0.85,0.83,0.84,940700,790790,-0.01,-1.2896,0.8406
512200.SH,南方中证全指房地产ETF,2019-05-21,0.84,0.84,0.86,0.84,0.85,963100,822957,0.01,1.3064,0.8545
512200.SH,南方中证全指房地产ETF,2019-05-22,0.85,0.85,0.85,0.85,0.85,114100,97170,-0.00,-0.2345,0.8516
512200.SH,南方中证全指房地产ETF,2019-05-23,0.85,0.84,0.85,0.84,0.84,3995900,3356738,-0.01,-0.8226,0.8400
512200.SH,南方中证全指房地产ETF,2019-05-24,0.84,0.84,0.84,0.83,0.84,803300,673592,-0.01,-0.7109,0.8385
512200.SH,南方中证全指房地产ETF,2019-05-27,0.84,0.83,0.85,0.83,0.85,2854200,2391716,0.01,1.0740,0.8380
512200.SH,南方中证全指房地产ETF,2019-05-28,0.85,0.85,0.86,0.85,0.86,2082600,1782420,0.01,1.1806,0.8559
