代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
162411.SZ,华宝标普油气A人民币,2016-08-18,0.60,0.60,0.60,0.60,0.60,52430210,31636604,0.00,0.4983,0.6034
162411.SZ,华宝标普油气A人民币,2016-08-19,0.60,0.62,0.62,0.62,0.62,151376810,93728510,0.02,2.6446,0.6192
162411.SZ,华宝标普油气A人民币,2016-08-22,0.62,0.62,0.62,0.61,0.61,64078137,39396026,-0.01,-1.1272,0.6148
162411.SZ,华宝标普油气A人民币,2016-08-23,0.61,0.61,0.61,0.60,0.60,90046646,54313503,-0.01,-1.9544,0.6032
162411.SZ,华宝标普油气A人民币,2016-08-24,0.60,0.61,0.62,0.61,0.61,87536771,53858942,0.01,2.1595,0.6153
162411.SZ,华宝标普油气A人民币,2016-08-25,0.61,0.61,0.61,0.61,0.61,34347584,21039245,-0.00,-0.1626,0.6125
162411.SZ,华宝标普油气A人民币,2016-08-26,0.61,0.62,0.62,0.61,0.61,20431500,12520294,-0.00,-0.3257,0.6128
162411.SZ,华宝标普油气A人民币,2016-08-29,0.61,0.61,0.61,0.61,0.61,22923669,14066158,0.00,0.3268,0.6136
162411.SZ,华宝标普油气A人民币,2016-08-30,0.61,0.62,0.62,0.62,0.62,68665685,42707714,0.01,1.1401,0.6220
162411.SZ,华宝标普油气A人民币,2016-08-31,0.62,0.62,0.62,0.62,0.62,20455881,12711592,0.00,0.1610,0.6214
162411.SZ,华宝标普油气A人民币,2016-09-01,0.62,0.61,0.61,0.61,0.61,29449025,18047095,-0.01,-1.6077,0.6128
162411.SZ,华宝标普油气A人民币,2016-09-02,0.61,0.61,0.61,0.61,0.61,26191654,15956991,-0.00,-0.4902,0.6092
162411.SZ,华宝标普油气A人民币,2016-09-05,0.61,0.62,0.62,0.62,0.62,61837441,38202847,0.01,1.6420,0.6178
162411.SZ,华宝标普油气A人民币,2016-09-06,0.62,0.62,0.63,0.62,0.63,61274375,38503285,0.01,1.7771,0.6284
162411.SZ,华宝标普油气A人民币,2016-09-07,0.63,0.63,0.63,0.62,0.63,68160378,42694792,-0.00,-0.6349,0.6264
162411.SZ,华宝标普油气A人民币,2016-09-08,0.63,0.64,0.64,0.64,0.64,67470005,43019012,0.01,2.0767,0.6376
162411.SZ,华宝标普油气A人民币,2016-09-09,0.64,0.64,0.65,0.64,0.65,35181029,22733577,0.01,0.9390,0.6462
162411.SZ,华宝标普油气A人民币,2016-09-12,0.65,0.63,0.63,0.62,0.62,97263924,60440229,-0.03,-4.3411,0.6214
162411.SZ,华宝标普油气A人民币,2016-09-13,0.62,0.63,0.64,0.63,0.63,50175889,31722004,0.02,2.4311,0.6322
162411.SZ,华宝标普油气A人民币,2016-09-14,0.63,0.62,0.62,0.61,0.62,70495261,43422763,-0.02,-2.3734,0.6160
162411.SZ,华宝标普油气A人民币,2016-09-19,0.62,0.61,0.62,0.61,0.61,67864003,41701310,-0.00,-0.3241,0.6145
162411.SZ,华宝标普油气A人民币,2016-09-20,0.61,0.61,0.61,0.61,0.61,68229043,41492170,-0.01,-0.9756,0.6081
162411.SZ,华宝标普油气A人民币,2016-09-21,0.61,0.61,0.62,0.61,0.61,84992090,51955928,0.00,0.6568,0.6113
162411.SZ,华宝标普油气A人民币,2016-09-22,0.61,0.62,0.62,0.61,0.61,73558826,45181006,0.00,0.0000,0.6142
162411.SZ,华宝标普油气A人民币,2016-09-23,0.61,0.61,0.61,0.61,0.61,42352546,25930715,-0.00,-0.1631,0.6123
162411.SZ,华宝标普油气A人民币,2016-09-26,0.61,0.60,0.60,0.60,0.60,62856901,37875190,-0.01,-1.4706,0.6026
162411.SZ,华宝标普油气A人民币,2016-09-27,0.60,0.60,0.60,0.60,0.60,45056480,27154269,0.00,0.0000,0.6027
162411.SZ,华宝标普油气A人民币,2016-09-28,0.60,0.60,0.60,0.59,0.59,92329714,54761626,-0.01,-1.6584,0.5931
162411.SZ,华宝标普油气A人民币,2016-09-29,0.59,0.62,0.62,0.62,0.62,164310092,102091855,0.03,5.0590,0.6213
162411.SZ,华宝标普油气A人民币,2016-09-30,0.62,0.63,0.63,0.62,0.62,67267100,41998534,-0.00,-0.1605,0.6244
162411.SZ,华宝标普油气A人民币,2016-10-10,0.62,0.63,0.64,0.63,0.63,75782351,47842616,0.01,1.7685,0.6313
162411.SZ,华宝标普油气A人民币,2016-10-11,0.63,0.65,0.65,0.65,0.65,58991235,38228960,0.02,2.3697,0.6480
162411.SZ,华宝标普油气A人民币,2016-10-12,0.65,0.64,0.64,0.64,0.64,34475847,22146804,-0.00,-0.6173,0.6424
162411.SZ,华宝标普油气A人民币,2016-10-13,0.64,0.64,0.64,0.63,0.63,62924460,39877495,-0.01,-1.8634,0.6337
162411.SZ,华宝标普油气A人民币,2016-10-14,0.63,0.64,0.64,0.63,0.64,28479675,18097928,0.01,0.9494,0.6355
162411.SZ,华宝标普油气A人民币,2016-10-17,0.64,0.63,0.63,0.63,0.63,30945900,19484969,-0.01,-1.5674,0.6296
162411.SZ,华宝标普油气A人民币,2016-10-18,0.63,0.62,0.63,0.62,0.63,24861561,15606552,0.00,0.1592,0.6277
162411.SZ,华宝标普油气A人民币,2016-10-19,0.63,0.63,0.63,0.62,0.63,107695256,67561469,0.00,0.0000,0.6273
162411.SZ,华宝标普油气A人民币,2016-10-20,0.63,0.63,0.64,0.63,0.63,60988000,38688605,0.01,0.7949,0.6344
162411.SZ,华宝标普油气A人民币,2016-10-21,0.63,0.63,0.64,0.63,0.63,95614641,60496215,0.00,0.0000,0.6327
162411.SZ,华宝标普油气A人民币,2016-10-24,0.63,0.63,0.63,0.63,0.63,34392907,21760628,-0.00,-0.1577,0.6327
162411.SZ,华宝标普油气A人民币,2016-10-25,0.63,0.63,0.63,0.63,0.63,109912198,68935982,-0.01,-0.9479,0.6272
162411.SZ,华宝标普油气A人民币,2016-10-26,0.63,0.62,0.62,0.61,0.61,111140765,68326199,-0.01,-2.2329,0.6148
162411.SZ,华宝标普油气A人民币,2016-10-27,0.61,0.61,0.62,0.61,0.62,46372167,28568694,0.00,0.4894,0.6161
162411.SZ,华宝标普油气A人民币,2016-10-28,0.62,0.62,0.62,0.62,0.62,27503317,17063928,0.00,0.4870,0.6204
162411.SZ,华宝标普油气A人民币,2016-10-31,0.62,0.61,0.61,0.61,0.61,94037877,57424315,-0.01,-0.9693,0.6107
162411.SZ,华宝标普油气A人民币,2016-11-01,0.61,0.60,0.61,0.60,0.61,89409769,54291043,-0.00,-0.1631,0.6072
162411.SZ,华宝标普油气A人民币,2016-11-02,0.61,0.61,0.61,0.60,0.61,85988341,52151434,-0.01,-0.8170,0.6065
162411.SZ,华宝标普油气A人民币,2016-11-03,0.61,0.60,0.61,0.60,0.61,83126389,50275218,0.00,0.1647,0.6048
162411.SZ,华宝标普油气A人民币,2016-11-04,0.61,0.60,0.60,0.60,0.60,96039848,57963694,-0.00,-0.6579,0.6035
162411.SZ,华宝标普油气A人民币,2016-11-07,0.60,0.60,0.61,0.60,0.61,152832961,91678677,0.00,0.3311,0.5999
162411.SZ,华宝标普油气A人民币,2016-11-08,0.61,0.60,0.60,0.60,0.60,160052062,96421828,-0.01,-0.9901,0.6024
162411.SZ,华宝标普油气A人民币,2016-11-09,0.60,0.60,0.60,0.58,0.59,212110318,125838363,-0.01,-2.0000,0.5933
162411.SZ,华宝标普油气A人民币,2016-11-10,0.59,0.61,0.62,0.61,0.62,333550486,204457374,0.03,4.9320,0.6130
162411.SZ,华宝标普油气A人民币,2016-11-11,0.62,0.61,0.62,0.61,0.62,99632127,61500460,0.00,0.1621,0.6173
162411.SZ,华宝标普油气A人民币,2016-11-14,0.62,0.61,0.61,0.61,0.61,81256998,49884304,-0.00,-0.6472,0.6139
162411.SZ,华宝标普油气A人民币,2016-11-15,0.61,0.62,0.63,0.62,0.62,95229628,59405617,0.01,1.7915,0.6238
162411.SZ,华宝标普油气A人民币,2016-11-16,0.62,0.65,0.65,0.64,0.65,207488974,133705578,0.02,3.3600,0.6444
162411.SZ,华宝标普油气A人民币,2016-11-17,0.65,0.64,0.65,0.64,0.65,100788320,65065848,0.00,0.0000,0.6456
162411.SZ,华宝标普油气A人民币,2016-11-18,0.65,0.65,0.65,0.65,0.65,95916219,62105756,0.00,0.1548,0.6475
162411.SZ,华宝标普油气A人民币,2016-11-21,0.65,0.65,0.66,0.65,0.66,115042035,75669572,0.01,2.0093,0.6578
162411.SZ,华宝标普油气A人民币,2016-11-22,0.66,0.68,0.68,0.68,0.68,138856766,94594291,0.02,3.3333,0.6812
162411.SZ,华宝标普油气A人民币,2016-11-23,0.68,0.68,0.68,0.68,0.68,115571270,78300768,-0.01,-0.8798,0.6775
162411.SZ,华宝标普油气A人民币,2016-11-24,0.68,0.68,0.68,0.68,0.68,70520446,48125574,0.01,1.0355,0.6824
162411.SZ,华宝标普油气A人民币,2016-11-25,0.68,0.68,0.68,0.67,0.68,181119925,123130936,-0.01,-0.8785,0.6798
162411.SZ,华宝标普油气A人民币,2016-11-28,0.68,0.67,0.67,0.66,0.67,150298803,100330395,-0.01,-1.6248,0.6675
162411.SZ,华宝标普油气A人民币,2016-11-29,0.67,0.66,0.66,0.65,0.65,107013851,70142266,-0.01,-1.9520,0.6555
162411.SZ,华宝标普油气A人民币,2016-11-30,0.65,0.65,0.65,0.65,0.65,52984506,34299097,-0.00,-0.3063,0.6473
162411.SZ,华宝标普油气A人民币,2016-12-01,0.65,0.70,0.71,0.70,0.71,302364283,213167643,0.06,8.7558,0.7050
162411.SZ,华宝标普油气A人民币,2016-12-02,0.71,0.71,0.71,0.70,0.71,101897809,71916079,0.00,0.0000,0.7058
162411.SZ,华宝标普油气A人民币,2016-12-05,0.71,0.70,0.71,0.70,0.70,51196999,36049017,-0.00,-0.5650,0.7041
162411.SZ,华宝标普油气A人民币,2016-12-06,0.70,0.71,0.72,0.71,0.72,59480852,42566312,0.01,1.8466,0.7156
162411.SZ,华宝标普油气A人民币,2016-12-07,0.72,0.72,0.72,0.71,0.72,49874720,35733446,-0.00,-0.1395,0.7165
162411.SZ,华宝标普油气A人民币,2016-12-08,0.72,0.72,0.72,0.72,0.72,47985623,34663886,0.01,0.8380,0.7224
162411.SZ,华宝标普油气A人民币,2016-12-09,0.72,0.73,0.74,0.73,0.74,75329222,55485623,0.02,2.4931,0.7366
162411.SZ,华宝标普油气A人民币,2016-12-12,0.74,0.76,0.78,0.76,0.77,145312019,111766259,0.03,4.0541,0.7691
162411.SZ,华宝标普油气A人民币,2016-12-13,0.77,0.74,0.74,0.73,0.74,79441938,58620672,-0.03,-4.1558,0.7379
162411.SZ,华宝标普油气A人民币,2016-12-14,0.74,0.74,0.74,0.73,0.73,48968899,36023714,-0.01,-0.8130,0.7356
162411.SZ,华宝标普油气A人民币,2016-12-15,0.73,0.72,0.72,0.71,0.72,62743424,45014839,-0.01,-1.6393,0.7174
162411.SZ,华宝标普油气A人民币,2016-12-16,0.72,0.72,0.72,0.72,0.72,51422759,36974041,-0.00,-0.4167,0.7190
162411.SZ,华宝标普油气A人民币,2016-12-19,0.72,0.73,0.73,0.73,0.73,58591400,42776692,0.01,1.3947,0.7301
162411.SZ,华宝标普油气A人民币,2016-12-20,0.73,0.72,0.72,0.72,0.72,49856654,35936105,-0.01,-0.6878,0.7208
162411.SZ,华宝标普油气A人民币,2016-12-21,0.72,0.72,0.73,0.72,0.73,34805144,25240177,0.01,0.6925,0.7252
162411.SZ,华宝标普油气A人民币,2016-12-22,0.73,0.72,0.72,0.72,0.72,28033600,20176051,-0.01,-1.1004,0.7197
162411.SZ,华宝标普油气A人民币,2016-12-23,0.72,0.72,0.72,0.72,0.72,28831538,20796588,0.00,0.5563,0.7213
162411.SZ,华宝标普油气A人民币,2016-12-26,0.72,0.72,0.73,0.72,0.73,26531677,19277655,0.01,0.6916,0.7266
162411.SZ,华宝标普油气A人民币,2016-12-27,0.73,0.73,0.73,0.72,0.73,19823200,14395825,-0.00,-0.1374,0.7262
162411.SZ,华宝标普油气A人民币,2016-12-28,0.73,0.73,0.74,0.73,0.74,105385553,77874620,0.02,2.0633,0.7389
162411.SZ,华宝标普油气A人民币,2016-12-29,0.74,0.73,0.74,0.72,0.72,80024314,58388011,-0.02,-2.2911,0.7296
162411.SZ,华宝标普油气A人民币,2016-12-30,0.72,0.72,0.73,0.72,0.72,23084331,16705198,0.00,0.0000,0.7237
162411.SZ,华宝标普油气A人民币,2017-01-03,0.72,0.72,0.72,0.72,0.72,16712344,12090841,0.00,0.0000,0.7235
162411.SZ,华宝标普油气A人民币,2017-01-04,0.72,0.72,0.72,0.72,0.72,34560910,24965977,-0.00,-0.4138,0.7224
162411.SZ,华宝标普油气A人民币,2017-01-05,0.72,0.72,0.73,0.72,0.72,24490747,17715895,-0.00,-0.1385,0.7234
162411.SZ,华宝标普油气A人民币,2017-01-06,0.72,0.72,0.72,0.72,0.72,32211997,23209778,-0.00,-0.4161,0.7205
162411.SZ,华宝标普油气A人民币,2017-01-09,0.72,0.72,0.72,0.71,0.72,26755477,19149700,-0.00,-0.2786,0.7157
162411.SZ,华宝标普油气A人民币,2017-01-10,0.72,0.70,0.70,0.70,0.70,46372667,32513777,-0.01,-1.9553,0.7011
162411.SZ,华宝标普油气A人民币,2017-01-11,0.70,0.70,0.70,0.70,0.70,32272645,22531392,-0.00,-0.5698,0.6982
162411.SZ,华宝标普油气A人民币,2017-01-12,0.70,0.70,0.71,0.70,0.70,30525291,21497596,0.00,0.5731,0.7043
162411.SZ,华宝标普油气A人民币,2017-01-13,0.70,0.70,0.70,0.70,0.70,17275873,12104854,0.00,0.0000,0.7007
162411.SZ,华宝标普油气A人民币,2017-01-16,0.70,0.70,0.70,0.69,0.69,25680960,17878189,-0.01,-0.9972,0.6962
162411.SZ,华宝标普油气A人民币,2017-01-17,0.69,0.69,0.70,0.69,0.69,21413108,14883873,-0.00,-0.2878,0.6951
162411.SZ,华宝标普油气A人民币,2017-01-18,0.69,0.70,0.70,0.69,0.70,62455657,43426714,0.00,0.5772,0.6953
162411.SZ,华宝标普油气A人民币,2017-01-19,0.70,0.69,0.70,0.69,0.70,30282767,21124494,0.00,0.2869,0.6976
162411.SZ,华宝标普油气A人民币,2017-01-20,0.70,0.70,0.70,0.70,0.70,20695202,14454180,0.00,0.2861,0.6984
162411.SZ,华宝标普油气A人民币,2017-01-23,0.70,0.70,0.71,0.70,0.70,33143592,23359744,0.00,0.4280,0.7048
162411.SZ,华宝标普油气A人民币,2017-01-24,0.70,0.70,0.70,0.69,0.70,27408281,19099782,-0.01,-0.9943,0.6969
162411.SZ,华宝标普油气A人民币,2017-01-25,0.70,0.70,0.70,0.70,0.70,22006718,15419646,0.00,0.4304,0.7007
162411.SZ,华宝标普油气A人民币,2017-01-26,0.70,0.71,0.71,0.70,0.71,37310118,26421171,0.01,1.4286,0.7082
162411.SZ,华宝标普油气A人民币,2017-02-03,0.71,0.69,0.69,0.69,0.69,78246485,54157587,-0.02,-2.5352,0.6921
162411.SZ,华宝标普油气A人民币,2017-02-06,0.69,0.69,0.70,0.69,0.70,60624984,42352834,0.01,1.0116,0.6986
162411.SZ,华宝标普油气A人民币,2017-02-07,0.70,0.69,0.69,0.69,0.69,58055457,40142818,-0.01,-1.0014,0.6915
162411.SZ,华宝标普油气A人民币,2017-02-08,0.69,0.68,0.68,0.67,0.67,121133291,81591282,-0.02,-2.6012,0.6736
162411.SZ,华宝标普油气A人民币,2017-02-09,0.67,0.68,0.68,0.67,0.68,53956338,36471592,0.00,0.4451,0.6759
162411.SZ,华宝标普油气A人民币,2017-02-10,0.68,0.68,0.68,0.68,0.68,64505025,43902526,0.00,0.5908,0.6806
162411.SZ,华宝标普油气A人民币,2017-02-13,0.68,0.69,0.69,0.68,0.69,50320451,34508355,0.00,0.5874,0.6858
162411.SZ,华宝标普油气A人民币,2017-02-14,0.69,0.68,0.69,0.68,0.68,36538172,24990760,-0.00,-0.1460,0.6840
162411.SZ,华宝标普油气A人民币,2017-02-15,0.68,0.69,0.69,0.69,0.69,29268925,20089837,0.00,0.1462,0.6864
162411.SZ,华宝标普油气A人民币,2017-02-16,0.69,0.69,0.69,0.68,0.69,20968729,14354422,0.00,0.1460,0.6846
162411.SZ,华宝标普油气A人民币,2017-02-17,0.69,0.68,0.68,0.68,0.68,50646600,34374696,-0.01,-1.1662,0.6787
162411.SZ,华宝标普油气A人民币,2017-02-20,0.68,0.67,0.68,0.67,0.68,40480095,27351540,0.00,0.0000,0.6757
162411.SZ,华宝标普油气A人民币,2017-02-21,0.68,0.68,0.68,0.68,0.68,34893907,23679614,0.00,0.0000,0.6786
162411.SZ,华宝标普油气A人民币,2017-02-22,0.68,0.68,0.69,0.68,0.69,89825459,61267984,0.01,1.1799,0.6821
162411.SZ,华宝标普油气A人民币,2017-02-23,0.69,0.67,0.68,0.67,0.68,108319068,72983454,-0.01,-1.6035,0.6738
162411.SZ,华宝标普油气A人民币,2017-02-24,0.68,0.68,0.68,0.67,0.67,80343563,54156768,-0.00,-0.1481,0.6741
162411.SZ,华宝标普油气A人民币,2017-02-27,0.67,0.66,0.67,0.66,0.67,97823062,65055791,-0.01,-1.3353,0.6650
162411.SZ,华宝标普油气A人民币,2017-02-28,0.67,0.66,0.66,0.65,0.66,150911824,99181608,-0.01,-1.5038,0.6572
162411.SZ,华宝标普油气A人民币,2017-03-01,0.66,0.65,0.65,0.65,0.65,96295613,62512063,-0.01,-0.7634,0.6492
162411.SZ,华宝标普油气A人民币,2017-03-02,0.65,0.66,0.66,0.66,0.66,132741297,87576726,0.01,1.3846,0.6598
162411.SZ,华宝标普油气A人民币,2017-03-03,0.66,0.65,0.65,0.65,0.65,68267253,44371257,-0.01,-1.3657,0.6500
162411.SZ,华宝标普油气A人民币,2017-03-06,0.65,0.65,0.65,0.65,0.65,103401589,66944901,-0.00,-0.4615,0.6474
162411.SZ,华宝标普油气A人民币,2017-03-07,0.65,0.65,0.65,0.65,0.65,42107326,27335227,0.00,0.4637,0.6492
162411.SZ,华宝标普油气A人民币,2017-03-08,0.65,0.64,0.65,0.64,0.64,75921642,48865753,-0.01,-1.0769,0.6436
162411.SZ,华宝标普油气A人民币,2017-03-09,0.64,0.62,0.63,0.62,0.63,159372225,99641405,-0.02,-2.6439,0.6252
162411.SZ,华宝标普油气A人民币,2017-03-10,0.63,0.63,0.63,0.62,0.63,53543806,33599763,0.00,0.3195,0.6275
162411.SZ,华宝标普油气A人民币,2017-03-13,0.63,0.62,0.63,0.62,0.63,99353742,62183842,0.00,0.0000,0.6259
162411.SZ,华宝标普油气A人民币,2017-03-14,0.63,0.63,0.63,0.62,0.62,60573200,37847291,-0.01,-0.7962,0.6248
162411.SZ,华宝标普油气A人民币,2017-03-15,0.62,0.62,0.62,0.62,0.62,70683465,44002238,0.00,0.1605,0.6225
162411.SZ,华宝标普油气A人民币,2017-03-16,0.62,0.63,0.63,0.63,0.63,109105462,68972408,0.01,1.2821,0.6322
162411.SZ,华宝标普油气A人民币,2017-03-17,0.63,0.63,0.63,0.63,0.63,42931715,27064176,-0.00,-0.3165,0.6304
162411.SZ,华宝标普油气A人民币,2017-03-20,0.63,0.63,0.63,0.62,0.63,37883793,23725560,-0.00,-0.6349,0.6263
162411.SZ,华宝标普油气A人民币,2017-03-21,0.63,0.63,0.63,0.63,0.63,42641796,26835231,0.00,0.6390,0.6293
162411.SZ,华宝标普油气A人民币,2017-03-22,0.63,0.62,0.62,0.61,0.62,107747500,66546965,-0.01,-2.0635,0.6176
162411.SZ,华宝标普油气A人民币,2017-03-23,0.62,0.61,0.62,0.61,0.62,87753864,53905882,-0.00,-0.1621,0.6143
162411.SZ,华宝标普油气A人民币,2017-03-24,0.62,0.61,0.61,0.61,0.61,93769521,57344847,-0.00,-0.4870,0.6116
162411.SZ,华宝标普油气A人民币,2017-03-27,0.61,0.61,0.61,0.61,0.61,116325796,70927121,-0.01,-0.9788,0.6097
162411.SZ,华宝标普油气A人民币,2017-03-28,0.61,0.61,0.61,0.61,0.61,84970374,51787221,0.00,0.4942,0.6095
162411.SZ,华宝标普油气A人民币,2017-03-29,0.61,0.62,0.62,0.62,0.62,112959263,70251633,0.02,2.4590,0.6219
162411.SZ,华宝标普油气A人民币,2017-03-30,0.62,0.64,0.64,0.63,0.63,153923660,97842270,0.01,1.4400,0.6357
162411.SZ,华宝标普油气A人民币,2017-03-31,0.63,0.63,0.64,0.63,0.63,158075914,99786199,-0.00,-0.3155,0.6313
162411.SZ,华宝标普油气A人民币,2017-04-05,0.63,0.64,0.65,0.64,0.65,163626602,105201059,0.01,2.2152,0.6429
162411.SZ,华宝标普油气A人民币,2017-04-06,0.65,0.63,0.64,0.63,0.64,113804801,72120583,-0.01,-1.7028,0.6337
162411.SZ,华宝标普油气A人民币,2017-04-07,0.64,0.64,0.65,0.64,0.65,212092671,137114638,0.01,1.5748,0.6465
162411.SZ,华宝标普油气A人民币,2017-04-10,0.65,0.64,0.64,0.64,0.64,116168158,74106758,-0.01,-1.0853,0.6379
162411.SZ,华宝标普油气A人民币,2017-04-11,0.64,0.65,0.65,0.64,0.64,90297324,58097538,0.01,0.9404,0.6434
162411.SZ,华宝标普油气A人民币,2017-04-12,0.64,0.65,0.65,0.65,0.65,105542294,68259147,0.00,0.4658,0.6467
162411.SZ,华宝标普油气A人民币,2017-04-13,0.65,0.64,0.64,0.64,0.64,75037868,47771377,-0.01,-1.3910,0.6366
162411.SZ,华宝标普油气A人民币,2017-04-14,0.64,0.62,0.63,0.62,0.62,108437100,67568751,-0.02,-2.5078,0.6231
162411.SZ,华宝标普油气A人民币,2017-04-17,0.62,0.62,0.62,0.62,0.62,62068700,38376678,-0.01,-0.8039,0.6183
162411.SZ,华宝标普油气A人民币,2017-04-18,0.62,0.62,0.62,0.62,0.62,53433422,33146831,0.00,0.6483,0.6203
162411.SZ,华宝标普油气A人民币,2017-04-19,0.62,0.61,0.61,0.61,0.61,74957259,45885847,-0.01,-1.2882,0.6122
162411.SZ,华宝标普油气A人民币,2017-04-20,0.61,0.60,0.60,0.60,0.60,126753911,76329229,-0.01,-1.4682,0.6022
162411.SZ,华宝标普油气A人民币,2017-04-21,0.60,0.60,0.61,0.60,0.60,40381171,24414216,0.00,0.1656,0.6046
162411.SZ,华宝标普油气A人民币,2017-04-24,0.60,0.61,0.61,0.60,0.60,28416270,17170939,-0.00,-0.1653,0.6043
162411.SZ,华宝标普油气A人民币,2017-04-25,0.60,0.60,0.61,0.60,0.61,31145365,18933211,0.00,0.6623,0.6079
162411.SZ,华宝标普油气A人民币,2017-04-26,0.61,0.61,0.62,0.61,0.62,58267592,35772186,0.01,1.3158,0.6139
162411.SZ,华宝标普油气A人民币,2017-04-27,0.62,0.61,0.61,0.61,0.61,34467100,21109361,-0.00,-0.4870,0.6124
162411.SZ,华宝标普油气A人民币,2017-04-28,0.61,0.61,0.61,0.61,0.61,83252298,50665063,-0.00,-0.4894,0.6086
162411.SZ,华宝标普油气A人民币,2017-05-02,0.61,0.60,0.60,0.60,0.60,55587164,33529958,-0.01,-1.3115,0.6032
162411.SZ,华宝标普油气A人民币,2017-05-03,0.60,0.60,0.60,0.60,0.60,56810487,34080306,-0.00,-0.3322,0.5999
162411.SZ,华宝标普油气A人民币,2017-05-04,0.60,0.60,0.60,0.60,0.60,47580900,28528908,0.00,0.0000,0.5996
162411.SZ,华宝标普油气A人民币,2017-05-05,0.60,0.58,0.59,0.58,0.58,220608860,128412351,-0.02,-3.3333,0.5821
162411.SZ,华宝标普油气A人民币,2017-05-08,0.58,0.60,0.60,0.59,0.59,131401430,78378478,0.01,2.4138,0.5965
162411.SZ,华宝标普油气A人民币,2017-05-09,0.59,0.60,0.60,0.60,0.60,85866500,51613555,0.01,1.1785,0.6011
162411.SZ,华宝标普油气A人民币,2017-05-10,0.60,0.60,0.60,0.60,0.60,35838628,21427301,-0.00,-0.6656,0.5979
162411.SZ,华宝标普油气A人民币,2017-05-11,0.60,0.61,0.61,0.61,0.61,91861195,55861519,0.01,2.0101,0.6081
162411.SZ,华宝标普油气A人民币,2017-05-12,0.61,0.61,0.61,0.61,0.61,40679956,24732794,-0.00,-0.1642,0.6080
162411.SZ,华宝标普油气A人民币,2017-05-15,0.61,0.61,0.61,0.60,0.61,90046604,54858008,0.01,0.8224,0.6092
162411.SZ,华宝标普油气A人民币,2017-05-16,0.61,0.61,0.61,0.61,0.61,80476874,49073753,-0.00,-0.6525,0.6098
162411.SZ,华宝标普油气A人民币,2017-05-17,0.61,0.60,0.60,0.60,0.60,101879352,61160675,-0.01,-1.4778,0.6003
162411.SZ,华宝标普油气A人民币,2017-05-18,0.60,0.59,0.59,0.59,0.59,62779458,37252819,-0.01,-1.0000,0.5934
162411.SZ,华宝标普油气A人民币,2017-05-19,0.59,0.60,0.60,0.59,0.60,34051851,20301714,0.00,0.5051,0.5962
162411.SZ,华宝标普油气A人民币,2017-05-22,0.60,0.60,0.61,0.60,0.61,59136732,35815718,0.01,1.5075,0.6056
162411.SZ,华宝标普油气A人民币,2017-05-23,0.61,0.60,0.60,0.60,0.60,41157686,24760384,-0.01,-1.3201,0.6016
162411.SZ,华宝标普油气A人民币,2017-05-24,0.60,0.60,0.60,0.60,0.60,34994824,20943406,0.00,0.1672,0.5985
162411.SZ,华宝标普油气A人民币,2017-05-25,0.60,0.59,0.60,0.59,0.60,28834668,17229344,0.00,0.0000,0.5975
162411.SZ,华宝标普油气A人民币,2017-05-26,0.60,0.58,0.59,0.58,0.59,131542160,77033357,-0.01,-2.0033,0.5856
162411.SZ,华宝标普油气A人民币,2017-05-31,0.59,0.58,0.58,0.57,0.58,125096866,72084771,-0.01,-1.8739,0.5762
162411.SZ,华宝标普油气A人民币,2017-06-01,0.58,0.57,0.57,0.57,0.57,53943350,30910490,-0.00,-0.3472,0.5730
162411.SZ,华宝标普油气A人民币,2017-06-02,0.57,0.57,0.57,0.57,0.57,45423528,26006312,-0.00,-0.1742,0.5725
162411.SZ,华宝标普油气A人民币,2017-06-05,0.57,0.57,0.57,0.57,0.57,109387477,62194414,-0.00,-0.1745,0.5686
162411.SZ,华宝标普油气A人民币,2017-06-06,0.57,0.57,0.57,0.56,0.57,95999347,54390412,-0.01,-0.8741,0.5666
162411.SZ,华宝标普油气A人民币,2017-06-07,0.57,0.57,0.57,0.57,0.57,77161941,43814478,0.00,0.1764,0.5678
162411.SZ,华宝标普油气A人民币,2017-06-08,0.57,0.56,0.56,0.56,0.56,131486130,73353085,-0.01,-1.5845,0.5579
162411.SZ,华宝标普油气A人民币,2017-06-09,0.56,0.56,0.56,0.55,0.55,121886761,67574682,-0.01,-0.8945,0.5544
162411.SZ,华宝标普油气A人民币,2017-06-12,0.55,0.56,0.56,0.56,0.56,85862906,47789047,0.00,0.3610,0.5566
162411.SZ,华宝标普油气A人民币,2017-06-13,0.56,0.56,0.56,0.56,0.56,81011648,45177544,0.00,0.5396,0.5577
162411.SZ,华宝标普油气A人民币,2017-06-14,0.56,0.56,0.56,0.56,0.56,111177524,62582321,0.00,0.5367,0.5629
162411.SZ,华宝标普油气A人民币,2017-06-15,0.56,0.55,0.55,0.55,0.55,129536626,71494359,-0.01,-1.7794,0.5519
162411.SZ,华宝标普油气A人民币,2017-06-16,0.55,0.55,0.55,0.55,0.55,135427630,74023645,-0.01,-0.9058,0.5466
162411.SZ,华宝标普油气A人民币,2017-06-19,0.55,0.55,0.55,0.55,0.55,110872113,60591568,-0.00,-0.1828,0.5465
162411.SZ,华宝标普油气A人民币,2017-06-20,0.55,0.54,0.55,0.54,0.55,80563648,43863256,-0.00,-0.1832,0.5445
