代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512660.SH,国泰中证军工ETF,2018-04-23,0.89,0.88,0.89,0.83,0.85,43998900,37776883,-0.04,-4.1808,0.8586
512660.SH,国泰中证军工ETF,2018-04-24,0.85,0.85,0.87,0.84,0.87,31008500,26575778,0.02,2.4764,0.8570
512660.SH,国泰中证军工ETF,2018-04-25,0.87,0.86,0.88,0.86,0.87,21467500,18680954,0.00,0.1151,0.8702
512660.SH,国泰中证军工ETF,2018-04-26,0.87,0.87,0.88,0.85,0.85,23073200,19983991,-0.02,-1.8391,0.8661
512660.SH,国泰中证军工ETF,2018-04-27,0.85,0.85,0.86,0.83,0.84,28941200,24372929,-0.01,-1.2881,0.8422
512660.SH,国泰中证军工ETF,2018-05-02,0.84,0.84,0.84,0.83,0.83,33898379,28302477,-0.01,-1.4235,0.8349
512660.SH,国泰中证军工ETF,2018-05-03,0.83,0.83,0.84,0.81,0.84,23729200,19494345,0.01,0.6017,0.8215
512660.SH,国泰中证军工ETF,2018-05-04,0.84,0.83,0.84,0.83,0.84,44223300,37095508,0.00,0.1196,0.8388
512660.SH,国泰中证军工ETF,2018-05-07,0.84,0.83,0.85,0.83,0.85,18558400,15652508,0.01,1.1947,0.8434
512660.SH,国泰中证军工ETF,2018-05-08,0.85,0.85,0.86,0.85,0.85,40799300,34906290,0.00,0.4723,0.8556
512660.SH,国泰中证军工ETF,2018-05-09,0.85,0.85,0.85,0.84,0.84,29606800,25022909,-0.01,-0.7051,0.8452
512660.SH,国泰中证军工ETF,2018-05-10,0.84,0.85,0.85,0.83,0.83,16633100,13904905,-0.01,-1.1834,0.8360
512660.SH,国泰中证军工ETF,2018-05-11,0.83,0.83,0.84,0.82,0.83,16719300,13870348,-0.01,-0.8383,0.8296
512660.SH,国泰中证军工ETF,2018-05-14,0.83,0.83,0.83,0.81,0.81,44484700,36347410,-0.02,-1.9324,0.8171
512660.SH,国泰中证军工ETF,2018-05-15,0.81,0.81,0.82,0.81,0.82,28452710,23229557,0.01,1.2315,0.8164
512660.SH,国泰中证军工ETF,2018-05-16,0.82,0.82,0.83,0.82,0.82,29604900,24485121,0.00,0.1217,0.8271
512660.SH,国泰中证军工ETF,2018-05-17,0.82,0.82,0.82,0.81,0.81,18895700,15453829,-0.01,-0.9721,0.8178
512660.SH,国泰中证军工ETF,2018-05-18,0.81,0.81,0.82,0.81,0.82,17282000,14040949,0.00,0.2454,0.8125
512660.SH,国泰中证军工ETF,2018-05-21,0.82,0.82,0.83,0.82,0.83,25655490,21168188,0.01,1.3464,0.8251
512660.SH,国泰中证军工ETF,2018-05-22,0.83,0.83,0.83,0.82,0.83,22494169,18505173,-0.00,-0.2415,0.8227
512660.SH,国泰中证军工ETF,2018-05-23,0.83,0.83,0.83,0.82,0.82,28149100,23312392,-0.00,-0.4843,0.8282
512660.SH,国泰中证军工ETF,2018-05-24,0.82,0.82,0.83,0.81,0.82,19690301,16115026,-0.01,-0.7299,0.8184
512660.SH,国泰中证军工ETF,2018-05-25,0.82,0.82,0.82,0.81,0.81,34488126,28010377,-0.01,-0.7353,0.8122
512660.SH,国泰中证军工ETF,2018-05-28,0.81,0.81,0.81,0.79,0.79,27763788,22098991,-0.02,-2.4691,0.7960
512660.SH,国泰中证军工ETF,2018-05-29,0.79,0.79,0.79,0.78,0.78,22627499,17788840,-0.01,-1.1392,0.7862
512660.SH,国泰中证军工ETF,2018-05-30,0.78,0.78,0.78,0.76,0.76,23561651,18198113,-0.02,-2.5608,0.7724
512660.SH,国泰中证军工ETF,2018-05-31,0.76,0.77,0.77,0.76,0.76,22861000,17422602,0.00,0.0000,0.7621
512660.SH,国泰中证军工ETF,2018-06-01,0.76,0.76,0.77,0.75,0.75,29507400,22318404,-0.01,-1.3141,0.7564
512660.SH,国泰中证军工ETF,2018-06-04,0.75,0.76,0.76,0.74,0.75,23893443,17887582,-0.00,-0.3995,0.7486
512660.SH,国泰中证军工ETF,2018-06-05,0.75,0.75,0.76,0.75,0.76,46941500,35595914,0.02,2.0053,0.7583
512660.SH,国泰中证军工ETF,2018-06-06,0.76,0.76,0.77,0.76,0.76,54723600,41774515,-0.00,-0.3932,0.7634
512660.SH,国泰中证军工ETF,2018-06-07,0.76,0.76,0.76,0.75,0.75,35340600,26745292,-0.01,-1.1842,0.7568
512660.SH,国泰中证军工ETF,2018-06-08,0.75,0.75,0.75,0.73,0.74,30142900,22284887,-0.01,-1.4647,0.7393
512660.SH,国泰中证军工ETF,2018-06-11,0.74,0.74,0.74,0.73,0.73,30813100,22562749,-0.01,-1.2162,0.7322
512660.SH,国泰中证军工ETF,2018-06-12,0.73,0.73,0.74,0.72,0.74,21413000,15656776,0.01,0.6840,0.7312
512660.SH,国泰中证军工ETF,2018-06-13,0.74,0.73,0.73,0.72,0.72,26670900,19386958,-0.02,-2.4457,0.7269
512660.SH,国泰中证军工ETF,2018-06-14,0.72,0.72,0.72,0.71,0.71,29831300,21287950,-0.01,-0.9749,0.7136
512660.SH,国泰中证军工ETF,2018-06-15,0.71,0.71,0.71,0.69,0.69,48617300,34068216,-0.02,-2.5316,0.7007
512660.SH,国泰中证军工ETF,2018-06-19,0.69,0.69,0.69,0.64,0.65,48943500,32798982,-0.04,-5.9163,0.6701
512660.SH,国泰中证军工ETF,2018-06-20,0.65,0.65,0.68,0.65,0.67,37728300,25020412,0.02,2.9141,0.6632
512660.SH,国泰中证军工ETF,2018-06-21,0.67,0.67,0.68,0.65,0.65,39214600,26018986,-0.02,-2.9806,0.6635
512660.SH,国泰中证军工ETF,2018-06-22,0.65,0.65,0.67,0.64,0.66,56584621,37399816,0.01,1.9969,0.6610
512660.SH,国泰中证军工ETF,2018-06-25,0.66,0.67,0.67,0.66,0.66,19061600,12674387,-0.01,-0.7530,0.6649
512660.SH,国泰中证军工ETF,2018-06-26,0.66,0.65,0.68,0.65,0.68,30021200,20094564,0.02,3.0349,0.6693
512660.SH,国泰中证军工ETF,2018-06-27,0.68,0.68,0.69,0.67,0.68,39883000,27038448,-0.00,-0.2946,0.6779
512660.SH,国泰中证军工ETF,2018-06-28,0.68,0.68,0.69,0.67,0.67,22574200,15285769,-0.01,-0.8863,0.6771
512660.SH,国泰中证军工ETF,2018-06-29,0.67,0.67,0.69,0.67,0.69,46281910,31832468,0.02,3.5768,0.6878
512660.SH,国泰中证军工ETF,2018-07-02,0.69,0.69,0.70,0.68,0.69,45897841,31849616,-0.01,-0.7194,0.6939
512660.SH,国泰中证军工ETF,2018-07-03,0.69,0.69,0.72,0.69,0.72,82404900,58272041,0.03,4.2029,0.7071
512660.SH,国泰中证军工ETF,2018-07-04,0.72,0.71,0.72,0.70,0.71,37519600,26647503,-0.01,-1.5299,0.7102
512660.SH,国泰中证军工ETF,2018-07-05,0.71,0.71,0.71,0.69,0.69,32275000,22575614,-0.02,-2.2599,0.6995
512660.SH,国泰中证军工ETF,2018-07-06,0.69,0.69,0.71,0.69,0.70,55628200,39046377,0.01,1.0116,0.7019
512660.SH,国泰中证军工ETF,2018-07-09,0.70,0.70,0.72,0.70,0.71,43511800,30874861,0.02,2.2890,0.7096
512660.SH,国泰中证军工ETF,2018-07-10,0.71,0.71,0.72,0.71,0.72,42908400,30734665,0.01,0.6993,0.7163
512660.SH,国泰中证军工ETF,2018-07-11,0.72,0.71,0.71,0.69,0.70,72595600,50906321,-0.02,-2.9167,0.7012
512660.SH,国泰中证军工ETF,2018-07-12,0.70,0.70,0.72,0.69,0.72,49409500,34985408,0.02,2.5751,0.7081
512660.SH,国泰中证军工ETF,2018-07-13,0.72,0.72,0.72,0.71,0.71,28487800,20323696,-0.01,-0.6974,0.7134
512660.SH,国泰中证军工ETF,2018-07-16,0.71,0.71,0.73,0.71,0.72,41673000,29999811,0.01,1.5449,0.7199
512660.SH,国泰中证军工ETF,2018-07-17,0.72,0.72,0.72,0.71,0.72,77640500,55563739,-0.00,-0.1383,0.7157
512660.SH,国泰中证军工ETF,2018-07-18,0.72,0.72,0.72,0.71,0.71,48364900,34644245,-0.01,-1.5235,0.7163
512660.SH,国泰中证军工ETF,2018-07-19,0.71,0.71,0.71,0.69,0.69,35560500,24960371,-0.02,-2.2504,0.7019
512660.SH,国泰中证军工ETF,2018-07-20,0.69,0.70,0.71,0.69,0.71,46317579,32618299,0.02,2.4460,0.7042
512660.SH,国泰中证军工ETF,2018-07-23,0.71,0.71,0.74,0.71,0.74,68855700,50577468,0.03,3.9326,0.7345
512660.SH,国泰中证军工ETF,2018-07-24,0.74,0.74,0.75,0.74,0.74,61041500,45340399,0.00,0.4054,0.7428
512660.SH,国泰中证军工ETF,2018-07-25,0.74,0.74,0.75,0.74,0.74,40250379,30026372,0.00,0.1346,0.7460
512660.SH,国泰中证军工ETF,2018-07-26,0.74,0.75,0.75,0.73,0.73,28970400,21325623,-0.01,-1.2097,0.7361
512660.SH,国泰中证军工ETF,2018-07-27,0.73,0.73,0.73,0.73,0.73,23966200,17524169,-0.00,-0.4082,0.7312
512660.SH,国泰中证军工ETF,2018-07-30,0.73,0.73,0.73,0.72,0.72,50199000,36370849,-0.01,-0.9563,0.7245
512660.SH,国泰中证军工ETF,2018-07-31,0.72,0.72,0.73,0.72,0.72,35503000,25647133,-0.00,-0.4138,0.7224
512660.SH,国泰中证军工ETF,2018-08-01,0.72,0.72,0.73,0.70,0.70,48691200,34841521,-0.02,-3.0471,0.7156
512660.SH,国泰中证军工ETF,2018-08-02,0.70,0.70,0.70,0.66,0.67,68590655,46296246,-0.03,-3.8571,0.6750
512660.SH,国泰中证军工ETF,2018-08-03,0.67,0.67,0.68,0.66,0.67,26313700,17638652,-0.01,-1.1887,0.6703
512660.SH,国泰中证军工ETF,2018-08-06,0.67,0.66,0.67,0.65,0.65,25689400,16825731,-0.02,-2.5564,0.6550
512660.SH,国泰中证军工ETF,2018-08-07,0.65,0.65,0.67,0.64,0.67,35936700,23425688,0.02,2.7778,0.6519
512660.SH,国泰中证军工ETF,2018-08-08,0.67,0.66,0.66,0.65,0.65,27189800,17875621,-0.01,-1.9520,0.6574
512660.SH,国泰中证军工ETF,2018-08-09,0.65,0.65,0.68,0.65,0.68,36707200,24516770,0.02,3.5222,0.6679
512660.SH,国泰中证军工ETF,2018-08-10,0.68,0.68,0.68,0.67,0.68,23047600,15636489,0.01,0.8876,0.6784
512660.SH,国泰中证军工ETF,2018-08-13,0.68,0.68,0.70,0.67,0.69,24506300,16766786,0.01,1.9062,0.6842
512660.SH,国泰中证军工ETF,2018-08-14,0.69,0.69,0.69,0.68,0.69,21967000,15102021,-0.01,-1.1511,0.6875
512660.SH,国泰中证军工ETF,2018-08-15,0.69,0.69,0.69,0.68,0.68,34079000,23418992,-0.01,-1.4556,0.6872
512660.SH,国泰中证军工ETF,2018-08-16,0.68,0.67,0.68,0.66,0.67,25156600,16931472,-0.01,-1.0340,0.6730
512660.SH,国泰中证军工ETF,2018-08-17,0.67,0.68,0.68,0.66,0.66,14985300,10028014,-0.01,-1.3433,0.6692
512660.SH,国泰中证军工ETF,2018-08-20,0.66,0.66,0.67,0.65,0.67,22049800,14600191,0.01,1.5129,0.6621
512660.SH,国泰中证军工ETF,2018-08-21,0.67,0.67,0.68,0.67,0.68,20674732,13986718,0.01,1.1923,0.6765
512660.SH,国泰中证军工ETF,2018-08-22,0.68,0.68,0.68,0.67,0.68,25885300,17548814,-0.00,-0.4418,0.6779
512660.SH,国泰中证军工ETF,2018-08-23,0.68,0.67,0.69,0.67,0.68,24024500,16342007,0.00,0.5917,0.6802
512660.SH,国泰中证军工ETF,2018-08-24,0.68,0.68,0.68,0.67,0.67,22918000,15461743,-0.01,-1.1765,0.6747
512660.SH,国泰中证军工ETF,2018-08-27,0.67,0.67,0.69,0.67,0.69,33112768,22785246,0.02,3.4226,0.6881
512660.SH,国泰中证军工ETF,2018-08-28,0.69,0.70,0.70,0.69,0.70,31413800,21998766,0.01,0.7194,0.7003
512660.SH,国泰中证军工ETF,2018-08-29,0.70,0.70,0.70,0.69,0.70,22696700,15899160,0.00,0.1429,0.7005
512660.SH,国泰中证军工ETF,2018-08-30,0.70,0.70,0.70,0.69,0.69,19764100,13653817,-0.01,-1.7118,0.6908
512660.SH,国泰中证军工ETF,2018-08-31,0.69,0.69,0.69,0.68,0.69,17953900,12323044,-0.00,-0.5806,0.6864
512660.SH,国泰中证军工ETF,2018-09-03,0.69,0.69,0.70,0.68,0.70,31610268,21802259,0.02,2.3358,0.6897
512660.SH,国泰中证军工ETF,2018-09-04,0.70,0.70,0.73,0.70,0.72,58463500,41782121,0.02,3.1384,0.7147
512660.SH,国泰中证军工ETF,2018-09-05,0.72,0.72,0.73,0.71,0.72,71798900,51925898,-0.01,-0.8299,0.7232
512660.SH,国泰中证军工ETF,2018-09-06,0.72,0.72,0.73,0.71,0.73,43205600,31346050,0.01,1.2552,0.7255
512660.SH,国泰中证军工ETF,2018-09-07,0.73,0.73,0.73,0.71,0.72,38343600,27660144,-0.01,-1.2397,0.7214
512660.SH,国泰中证军工ETF,2018-09-10,0.72,0.72,0.72,0.70,0.70,32628100,23243021,-0.01,-1.9526,0.7124
512660.SH,国泰中证军工ETF,2018-09-11,0.70,0.70,0.72,0.70,0.71,26267600,18691440,0.01,1.7070,0.7116
512660.SH,国泰中证军工ETF,2018-09-12,0.71,0.71,0.73,0.71,0.72,45664400,33071443,0.01,1.1189,0.7242
512660.SH,国泰中证军工ETF,2018-09-13,0.72,0.73,0.74,0.72,0.74,53811940,39331873,0.01,1.7981,0.7309
512660.SH,国泰中证军工ETF,2018-09-14,0.74,0.74,0.74,0.71,0.71,49337571,35517258,-0.02,-3.2609,0.7199
512660.SH,国泰中证军工ETF,2018-09-17,0.71,0.71,0.72,0.70,0.71,25932700,18371046,-0.01,-0.8427,0.7084
512660.SH,国泰中证军工ETF,2018-09-18,0.71,0.70,0.72,0.70,0.72,35556500,25233589,0.01,1.6997,0.7097
512660.SH,国泰中证军工ETF,2018-09-19,0.72,0.72,0.73,0.71,0.73,38019100,27439558,0.01,1.3928,0.7217
512660.SH,国泰中证军工ETF,2018-09-20,0.73,0.72,0.73,0.71,0.72,21629100,15554676,-0.01,-1.5110,0.7192
512660.SH,国泰中证军工ETF,2018-09-21,0.72,0.72,0.72,0.71,0.72,55828500,39932473,0.00,0.5579,0.7153
512660.SH,国泰中证军工ETF,2018-09-25,0.72,0.71,0.73,0.71,0.72,55215700,39970780,0.00,0.5548,0.7239
512660.SH,国泰中证军工ETF,2018-09-26,0.72,0.72,0.73,0.72,0.72,47928700,34679672,0.00,0.0000,0.7236
512660.SH,国泰中证军工ETF,2018-09-27,0.72,0.72,0.73,0.71,0.71,38940900,27921314,-0.01,-1.6552,0.7170
512660.SH,国泰中证军工ETF,2018-09-28,0.71,0.71,0.72,0.71,0.71,40492800,28810506,0.00,0.1403,0.7115
512660.SH,国泰中证军工ETF,2018-10-08,0.71,0.70,0.71,0.69,0.69,50481500,35237778,-0.03,-3.5014,0.6980
512660.SH,国泰中证军工ETF,2018-10-09,0.69,0.69,0.69,0.67,0.67,53952900,36545173,-0.02,-2.4673,0.6774
512660.SH,国泰中证军工ETF,2018-10-10,0.67,0.67,0.68,0.67,0.68,32508700,21959278,0.01,0.8929,0.6755
512660.SH,国泰中证军工ETF,2018-10-11,0.68,0.66,0.66,0.62,0.62,168836690,107697214,-0.05,-7.9646,0.6379
512660.SH,国泰中证军工ETF,2018-10-12,0.62,0.62,0.64,0.61,0.64,75550710,47186241,0.01,1.9231,0.6246
512660.SH,国泰中证军工ETF,2018-10-15,0.64,0.64,0.65,0.63,0.63,45796100,29374018,-0.00,-0.4717,0.6414
512660.SH,国泰中证军工ETF,2018-10-16,0.63,0.64,0.65,0.62,0.62,41397200,26138604,-0.01,-1.7378,0.6314
512660.SH,国泰中证军工ETF,2018-10-17,0.62,0.63,0.63,0.60,0.62,45748700,28395635,0.00,0.0000,0.6207
512660.SH,国泰中证军工ETF,2018-10-18,0.62,0.62,0.62,0.60,0.61,42252600,25851831,-0.02,-2.5723,0.6118
512660.SH,国泰中证军工ETF,2018-10-19,0.61,0.60,0.62,0.59,0.62,60526200,36799676,0.01,2.1452,0.6080
512660.SH,国泰中证军工ETF,2018-10-22,0.62,0.63,0.66,0.63,0.65,61898710,39782869,0.03,5.3312,0.6427
512660.SH,国泰中证军工ETF,2018-10-23,0.65,0.65,0.66,0.64,0.64,40651100,26307370,-0.01,-1.5337,0.6472
512660.SH,国泰中证军工ETF,2018-10-24,0.64,0.64,0.65,0.64,0.64,31613600,20363622,0.00,0.0000,0.6441
512660.SH,国泰中证军工ETF,2018-10-25,0.64,0.63,0.64,0.62,0.63,59614449,37287233,-0.01,-1.4019,0.6255
512660.SH,国泰中证军工ETF,2018-10-26,0.63,0.64,0.65,0.62,0.63,40397700,25710025,-0.00,-0.3160,0.6364
512660.SH,国泰中证军工ETF,2018-10-29,0.63,0.63,0.63,0.62,0.62,27059900,16896979,-0.01,-1.4263,0.6244
512660.SH,国泰中证军工ETF,2018-10-30,0.62,0.62,0.63,0.61,0.63,43334100,26963281,0.01,0.8039,0.6222
512660.SH,国泰中证军工ETF,2018-10-31,0.63,0.62,0.64,0.62,0.63,46201300,29187305,0.01,1.1164,0.6317
512660.SH,国泰中证军工ETF,2018-11-01,0.63,0.64,0.65,0.64,0.64,51557500,33193881,0.01,1.2618,0.6438
512660.SH,国泰中证军工ETF,2018-11-02,0.64,0.65,0.66,0.65,0.66,53213800,34750156,0.02,2.8037,0.6530
512660.SH,国泰中证军工ETF,2018-11-05,0.66,0.66,0.67,0.65,0.66,50990400,33645850,0.00,0.3030,0.6598
512660.SH,国泰中证军工ETF,2018-11-06,0.66,0.66,0.66,0.65,0.66,25113651,16496671,-0.00,-0.3021,0.6569
512660.SH,国泰中证军工ETF,2018-11-07,0.66,0.66,0.67,0.65,0.66,71854151,47218633,-0.01,-0.7576,0.6571
512660.SH,国泰中证军工ETF,2018-11-08,0.66,0.66,0.66,0.65,0.65,23051851,15020065,-0.01,-1.3740,0.6516
512660.SH,国泰中证军工ETF,2018-11-09,0.65,0.64,0.65,0.64,0.65,19793600,12781001,0.00,0.0000,0.6457
512660.SH,国泰中证军工ETF,2018-11-12,0.65,0.65,0.66,0.65,0.66,31818800,20786016,0.01,2.1672,0.6533
512660.SH,国泰中证军工ETF,2018-11-13,0.66,0.65,0.67,0.65,0.67,66937168,44236264,0.01,0.7576,0.6609
512660.SH,国泰中证军工ETF,2018-11-14,0.67,0.67,0.67,0.66,0.66,25462500,16841794,-0.01,-0.7519,0.6614
512660.SH,国泰中证军工ETF,2018-11-15,0.66,0.66,0.68,0.66,0.68,56230600,37675432,0.02,2.5758,0.6700
512660.SH,国泰中证军工ETF,2018-11-16,0.68,0.68,0.68,0.67,0.68,33020752,22379778,-0.00,-0.1477,0.6777
512660.SH,国泰中证军工ETF,2018-11-19,0.68,0.68,0.68,0.67,0.68,25872500,17400291,0.00,0.1479,0.6725
512660.SH,国泰中证军工ETF,2018-11-20,0.68,0.67,0.69,0.67,0.67,84681910,57824303,-0.00,-0.5908,0.6828
512660.SH,国泰中证军工ETF,2018-11-21,0.67,0.67,0.67,0.66,0.67,36934410,24676599,-0.00,-0.1486,0.6681
512660.SH,国泰中证军工ETF,2018-11-22,0.67,0.67,0.68,0.67,0.67,22120900,14896113,0.00,0.1488,0.6734
512660.SH,国泰中证军工ETF,2018-11-23,0.67,0.67,0.67,0.65,0.65,41734800,27304742,-0.03,-4.0119,0.6542
512660.SH,国泰中证军工ETF,2018-11-26,0.65,0.65,0.65,0.64,0.65,25319370,16411850,0.00,0.0000,0.6482
512660.SH,国泰中证军工ETF,2018-11-27,0.65,0.65,0.66,0.65,0.65,19386800,12646403,0.01,1.2384,0.6523
512660.SH,国泰中证军工ETF,2018-11-28,0.65,0.65,0.66,0.65,0.66,23637900,15479134,0.01,1.0703,0.6548
512660.SH,国泰中证军工ETF,2018-11-29,0.66,0.67,0.67,0.65,0.65,40865200,27076652,-0.01,-1.5129,0.6626
512660.SH,国泰中证军工ETF,2018-11-30,0.65,0.65,0.66,0.64,0.65,32036900,20786605,0.00,0.3072,0.6488
512660.SH,国泰中证军工ETF,2018-12-03,0.65,0.67,0.67,0.66,0.67,38713300,25871675,0.02,2.7565,0.6683
512660.SH,国泰中证军工ETF,2018-12-04,0.67,0.67,0.67,0.66,0.67,28260900,18800798,-0.00,-0.4471,0.6653
512660.SH,国泰中证军工ETF,2018-12-05,0.67,0.66,0.67,0.66,0.66,25448100,16796907,-0.01,-0.8982,0.6600
512660.SH,国泰中证军工ETF,2018-12-06,0.66,0.66,0.67,0.65,0.66,31729800,20971300,-0.01,-0.7553,0.6609
512660.SH,国泰中证军工ETF,2018-12-07,0.66,0.66,0.66,0.65,0.66,19910700,13047792,-0.00,-0.1522,0.6553
512660.SH,国泰中证军工ETF,2018-12-10,0.66,0.65,0.65,0.64,0.65,16672600,10800084,-0.01,-1.6768,0.6478
512660.SH,国泰中证军工ETF,2018-12-11,0.65,0.65,0.65,0.64,0.65,11054300,7154504,0.00,0.6202,0.6472
512660.SH,国泰中证军工ETF,2018-12-12,0.65,0.65,0.65,0.65,0.65,17533800,11370183,-0.00,-0.3082,0.6485
512660.SH,国泰中证军工ETF,2018-12-13,0.65,0.65,0.66,0.65,0.66,27682700,18121604,0.01,1.3910,0.6546
512660.SH,国泰中证军工ETF,2018-12-14,0.66,0.65,0.66,0.65,0.65,21148200,13826348,-0.01,-1.5244,0.6538
512660.SH,国泰中证军工ETF,2018-12-17,0.65,0.64,0.65,0.64,0.65,12709600,8169474,-0.00,-0.1548,0.6428
512660.SH,国泰中证军工ETF,2018-12-18,0.65,0.64,0.64,0.63,0.64,29704200,18986182,-0.01,-0.9302,0.6392
512660.SH,国泰中证军工ETF,2018-12-19,0.64,0.64,0.64,0.63,0.63,18323500,11588636,-0.01,-1.5649,0.6324
512660.SH,国泰中证军工ETF,2018-12-20,0.63,0.63,0.63,0.62,0.63,22120000,13862100,-0.00,-0.1590,0.6267
512660.SH,国泰中证军工ETF,2018-12-21,0.63,0.63,0.63,0.61,0.62,25244000,15643360,-0.01,-1.2739,0.6197
512660.SH,国泰中证军工ETF,2018-12-24,0.62,0.62,0.63,0.62,0.63,32977800,20535669,0.01,1.1290,0.6227
512660.SH,国泰中证军工ETF,2018-12-25,0.63,0.62,0.63,0.61,0.62,37755200,23280667,-0.00,-0.4785,0.6166
512660.SH,国泰中证军工ETF,2018-12-26,0.62,0.62,0.63,0.62,0.62,12054400,7478953,-0.01,-0.8013,0.6204
512660.SH,国泰中证军工ETF,2018-12-27,0.62,0.63,0.63,0.61,0.61,27961800,17334835,-0.00,-0.6462,0.6199
512660.SH,国泰中证军工ETF,2018-12-28,0.61,0.62,0.62,0.61,0.62,37876000,23269798,0.00,0.1626,0.6144
512660.SH,国泰中证军工ETF,2019-01-02,0.62,0.62,0.62,0.61,0.62,49587300,30652079,0.00,0.4870,0.6181
512660.SH,国泰中证军工ETF,2019-01-03,0.62,0.62,0.65,0.62,0.63,64864100,41133118,0.02,2.4233,0.6341
512660.SH,国泰中证军工ETF,2019-01-04,0.63,0.63,0.65,0.62,0.65,111287445,70824563,0.01,1.8927,0.6364
512660.SH,国泰中证军工ETF,2019-01-07,0.65,0.65,0.67,0.65,0.67,145736900,96273167,0.03,3.8700,0.6606
512660.SH,国泰中证军工ETF,2019-01-08,0.67,0.67,0.67,0.66,0.66,96098619,63646429,-0.01,-1.4903,0.6623
512660.SH,国泰中证军工ETF,2019-01-09,0.66,0.66,0.67,0.66,0.66,84476445,55858022,-0.00,-0.6051,0.6612
512660.SH,国泰中证军工ETF,2019-01-10,0.66,0.66,0.66,0.65,0.65,68972400,45152064,-0.00,-0.6088,0.6546
512660.SH,国泰中证军工ETF,2019-01-11,0.65,0.66,0.67,0.65,0.67,115188700,76156759,0.01,1.8377,0.6611
512660.SH,国泰中证军工ETF,2019-01-14,0.67,0.66,0.67,0.66,0.66,41359500,27249189,-0.01,-1.0526,0.6588
512660.SH,国泰中证军工ETF,2019-01-15,0.66,0.66,0.67,0.66,0.66,55217500,36522298,0.01,0.9119,0.6614
512660.SH,国泰中证军工ETF,2019-01-16,0.66,0.67,0.67,0.66,0.66,40498492,26738809,-0.01,-0.7530,0.6602
512660.SH,国泰中证军工ETF,2019-01-17,0.66,0.66,0.66,0.65,0.65,50746200,33171557,-0.01,-1.2140,0.6537
512660.SH,国泰中证军工ETF,2019-01-18,0.65,0.65,0.66,0.65,0.66,62050900,40527940,0.01,0.7680,0.6531
512660.SH,国泰中证军工ETF,2019-01-21,0.66,0.66,0.66,0.65,0.66,52390900,34460669,0.00,0.6098,0.6578
512660.SH,国泰中证军工ETF,2019-01-22,0.66,0.66,0.66,0.65,0.65,38423113,25052343,-0.01,-1.5152,0.6520
512660.SH,国泰中证军工ETF,2019-01-23,0.65,0.65,0.65,0.65,0.65,22381613,14544245,0.00,0.1538,0.6498
512660.SH,国泰中证军工ETF,2019-01-24,0.65,0.65,0.66,0.65,0.66,51441200,33792506,0.01,1.2289,0.6569
512660.SH,国泰中证军工ETF,2019-01-25,0.66,0.66,0.66,0.65,0.66,34359500,22574257,-0.00,-0.6070,0.6570
512660.SH,国泰中证军工ETF,2019-01-28,0.66,0.66,0.66,0.65,0.65,38194100,25102139,-0.00,-0.4580,0.6572
512660.SH,国泰中证军工ETF,2019-01-29,0.65,0.65,0.65,0.63,0.64,63191890,40410255,-0.01,-1.8405,0.6395
512660.SH,国泰中证军工ETF,2019-01-30,0.64,0.64,0.65,0.64,0.64,34540903,22268003,0.00,0.1563,0.6447
512660.SH,国泰中证军工ETF,2019-01-31,0.64,0.64,0.64,0.63,0.64,33637900,21446988,-0.01,-0.7800,0.6376
512660.SH,国泰中证军工ETF,2019-02-01,0.64,0.64,0.65,0.64,0.65,45396789,29208544,0.01,2.2013,0.6434
512660.SH,国泰中证军工ETF,2019-02-11,0.65,0.65,0.67,0.65,0.66,45215416,29811030,0.01,2.0000,0.6593
512660.SH,国泰中证军工ETF,2019-02-12,0.66,0.66,0.67,0.66,0.67,51776500,34555448,0.01,0.9050,0.6674
512660.SH,国泰中证军工ETF,2019-02-13,0.67,0.67,0.69,0.67,0.68,94310116,64003234,0.01,2.0927,0.6786
512660.SH,国泰中证军工ETF,2019-02-14,0.68,0.68,0.69,0.68,0.68,36673700,25081209,0.00,0.1464,0.6839
512660.SH,国泰中证军工ETF,2019-02-15,0.68,0.68,0.69,0.68,0.68,74286400,50550935,-0.01,-0.8772,0.6805
512660.SH,国泰中证军工ETF,2019-02-18,0.68,0.68,0.71,0.68,0.71,77881445,54175410,0.03,4.1298,0.6956
512660.SH,国泰中证军工ETF,2019-02-19,0.71,0.71,0.72,0.69,0.72,86001870,60578053,0.01,1.4164,0.7044
512660.SH,国泰中证军工ETF,2019-02-20,0.72,0.71,0.72,0.70,0.71,93209986,66209166,-0.01,-0.6983,0.7103
512660.SH,国泰中证军工ETF,2019-02-21,0.71,0.71,0.72,0.70,0.70,103710000,74071631,-0.01,-1.1252,0.7142
512660.SH,国泰中证军工ETF,2019-02-22,0.70,0.70,0.72,0.70,0.72,126239200,89590683,0.02,2.2760,0.7097
512660.SH,国泰中证军工ETF,2019-02-25,0.72,0.73,0.77,0.73,0.77,253325116,189494503,0.05,6.3978,0.7480
512660.SH,国泰中证军工ETF,2019-02-26,0.77,0.76,0.77,0.75,0.75,255526561,193330114,-0.02,-1.9608,0.7566
512660.SH,国泰中证军工ETF,2019-02-27,0.75,0.75,0.78,0.75,0.76,264478100,202765688,0.01,1.6000,0.7667
