代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512000.SH,华宝中证全指证券ETF,2018-07-26,0.73,0.73,0.73,0.72,0.72,26376200,19111842,-0.01,-0.6878,0.7246
512000.SH,华宝中证全指证券ETF,2018-07-27,0.72,0.72,0.72,0.72,0.72,27236800,19587380,-0.00,-0.5540,0.7192
512000.SH,华宝中证全指证券ETF,2018-07-30,0.72,0.72,0.72,0.71,0.71,31001200,22171798,-0.00,-0.5571,0.7152
512000.SH,华宝中证全指证券ETF,2018-07-31,0.71,0.71,0.72,0.71,0.72,22753600,16249669,0.00,0.2801,0.7142
512000.SH,华宝中证全指证券ETF,2018-08-01,0.72,0.72,0.72,0.70,0.70,27611800,19684470,-0.02,-2.2346,0.7129
512000.SH,华宝中证全指证券ETF,2018-08-02,0.70,0.70,0.70,0.67,0.68,37487700,25639301,-0.02,-2.7143,0.6839
512000.SH,华宝中证全指证券ETF,2018-08-03,0.68,0.68,0.68,0.67,0.68,20670300,14045677,-0.01,-0.8811,0.6795
512000.SH,华宝中证全指证券ETF,2018-08-06,0.68,0.68,0.68,0.66,0.67,29453100,19806518,-0.01,-1.1852,0.6725
512000.SH,华宝中证全指证券ETF,2018-08-07,0.67,0.67,0.69,0.67,0.69,32438300,21925154,0.02,2.8486,0.6759
512000.SH,华宝中证全指证券ETF,2018-08-08,0.69,0.69,0.69,0.68,0.68,27036700,18394647,-0.01,-1.4577,0.6804
512000.SH,华宝中证全指证券ETF,2018-08-09,0.68,0.68,0.69,0.67,0.69,30022800,20560683,0.01,1.7751,0.6848
512000.SH,华宝中证全指证券ETF,2018-08-10,0.69,0.69,0.69,0.68,0.69,24525900,16846926,0.00,0.0000,0.6869
512000.SH,华宝中证全指证券ETF,2018-08-13,0.69,0.68,0.69,0.68,0.69,35494100,24127680,-0.00,-0.4360,0.6798
512000.SH,华宝中证全指证券ETF,2018-08-14,0.69,0.69,0.69,0.68,0.68,24498600,16725293,-0.00,-0.4380,0.6827
512000.SH,华宝中证全指证券ETF,2018-08-15,0.68,0.68,0.68,0.67,0.67,24003400,16225698,-0.01,-1.6129,0.6760
512000.SH,华宝中证全指证券ETF,2018-08-16,0.67,0.67,0.69,0.66,0.68,45112800,30344494,0.01,0.7452,0.6726
512000.SH,华宝中证全指证券ETF,2018-08-17,0.68,0.68,0.68,0.67,0.67,35267300,23947553,-0.01,-0.7396,0.6790
512000.SH,华宝中证全指证券ETF,2018-08-20,0.67,0.67,0.68,0.67,0.68,25778400,17420647,0.01,1.3413,0.6758
512000.SH,华宝中证全指证券ETF,2018-08-21,0.68,0.68,0.69,0.68,0.69,26413100,18059143,0.01,0.7353,0.6837
512000.SH,华宝中证全指证券ETF,2018-08-22,0.69,0.68,0.69,0.68,0.68,18382800,12534565,-0.00,-0.5839,0.6819
512000.SH,华宝中证全指证券ETF,2018-08-23,0.68,0.68,0.69,0.68,0.69,26422700,18095712,0.01,0.8811,0.6849
512000.SH,华宝中证全指证券ETF,2018-08-24,0.69,0.69,0.69,0.68,0.69,36983800,25437471,0.00,0.2911,0.6878
512000.SH,华宝中证全指证券ETF,2018-08-27,0.69,0.69,0.70,0.69,0.70,34452700,23951108,0.01,1.4514,0.6952
512000.SH,华宝中证全指证券ETF,2018-08-28,0.70,0.70,0.70,0.69,0.70,21477800,14965995,-0.00,-0.4292,0.6968
512000.SH,华宝中证全指证券ETF,2018-08-29,0.70,0.69,0.69,0.69,0.69,24961400,17261271,-0.01,-0.8621,0.6915
512000.SH,华宝中证全指证券ETF,2018-08-30,0.69,0.69,0.69,0.68,0.68,22253100,15281554,-0.01,-1.1594,0.6867
512000.SH,华宝中证全指证券ETF,2018-08-31,0.68,0.68,0.69,0.68,0.68,19763400,13500506,0.00,0.0000,0.6831
512000.SH,华宝中证全指证券ETF,2018-09-03,0.68,0.68,0.68,0.68,0.68,21775200,14801627,-0.00,-0.1466,0.6797
512000.SH,华宝中证全指证券ETF,2018-09-04,0.68,0.68,0.69,0.68,0.69,36184945,24768398,0.01,1.1747,0.6845
512000.SH,华宝中证全指证券ETF,2018-09-05,0.69,0.69,0.69,0.68,0.68,63073845,43180833,-0.01,-1.7417,0.6846
512000.SH,华宝中证全指证券ETF,2018-09-06,0.68,0.68,0.68,0.67,0.68,14935200,10112791,-0.00,-0.1477,0.6771
512000.SH,华宝中证全指证券ETF,2018-09-07,0.68,0.68,0.68,0.67,0.68,22674200,15369891,0.00,0.1479,0.6779
512000.SH,华宝中证全指证券ETF,2018-09-10,0.68,0.68,0.68,0.66,0.66,45776300,30372426,-0.02,-3.1019,0.6635
512000.SH,华宝中证全指证券ETF,2018-09-11,0.66,0.66,0.66,0.66,0.66,26320800,17329832,0.00,0.4573,0.6584
512000.SH,华宝中证全指证券ETF,2018-09-12,0.66,0.66,0.67,0.66,0.66,24371600,16165994,0.00,0.4552,0.6633
512000.SH,华宝中证全指证券ETF,2018-09-13,0.66,0.67,0.67,0.67,0.67,21767300,14547385,0.01,1.3595,0.6683
512000.SH,华宝中证全指证券ETF,2018-09-14,0.67,0.67,0.67,0.67,0.67,17061418,11424377,-0.00,-0.4471,0.6696
512000.SH,华宝中证全指证券ETF,2018-09-17,0.67,0.67,0.67,0.66,0.67,22230100,14799697,-0.00,-0.2994,0.6658
512000.SH,华宝中证全指证券ETF,2018-09-18,0.67,0.67,0.68,0.66,0.68,27487200,18452349,0.01,1.6517,0.6713
512000.SH,华宝中证全指证券ETF,2018-09-19,0.68,0.67,0.69,0.67,0.68,39160900,26613527,0.01,0.7386,0.6796
512000.SH,华宝中证全指证券ETF,2018-09-20,0.68,0.68,0.69,0.68,0.68,22738700,15504312,-0.00,-0.2933,0.6818
512000.SH,华宝中证全指证券ETF,2018-09-21,0.68,0.68,0.70,0.68,0.70,39291700,27052226,0.02,2.3529,0.6885
512000.SH,华宝中证全指证券ETF,2018-09-25,0.70,0.69,0.69,0.69,0.69,24798800,17070851,-0.01,-1.1494,0.6884
512000.SH,华宝中证全指证券ETF,2018-09-26,0.69,0.69,0.70,0.69,0.69,33346300,23161516,0.00,0.5814,0.6946
512000.SH,华宝中证全指证券ETF,2018-09-27,0.69,0.69,0.69,0.69,0.69,16909000,11656268,-0.00,-0.5780,0.6894
512000.SH,华宝中证全指证券ETF,2018-09-28,0.69,0.69,0.70,0.69,0.69,24937800,17282190,0.01,1.0174,0.6930
512000.SH,华宝中证全指证券ETF,2018-10-08,0.69,0.68,0.69,0.67,0.67,32998925,22340381,-0.02,-3.5971,0.6770
512000.SH,华宝中证全指证券ETF,2018-10-09,0.67,0.67,0.67,0.67,0.67,35546400,23767297,-0.00,-0.4478,0.6686
512000.SH,华宝中证全指证券ETF,2018-10-10,0.67,0.67,0.67,0.67,0.67,19743000,13195036,0.00,0.1499,0.6683
512000.SH,华宝中证全指证券ETF,2018-10-11,0.67,0.66,0.66,0.61,0.62,58772100,37443161,-0.05,-7.3353,0.6371
512000.SH,华宝中证全指证券ETF,2018-10-12,0.62,0.62,0.62,0.60,0.61,66370300,40529749,-0.01,-1.2924,0.6107
512000.SH,华宝中证全指证券ETF,2018-10-15,0.61,0.61,0.61,0.60,0.60,37888200,23095784,-0.01,-1.3093,0.6096
512000.SH,华宝中证全指证券ETF,2018-10-16,0.60,0.60,0.61,0.59,0.60,54517981,32813940,-0.01,-1.1609,0.6019
512000.SH,华宝中证全指证券ETF,2018-10-17,0.60,0.60,0.61,0.59,0.60,31951300,19202692,0.01,1.1745,0.6010
512000.SH,华宝中证全指证券ETF,2018-10-18,0.60,0.60,0.60,0.59,0.59,32746000,19610317,-0.01,-1.8242,0.5989
512000.SH,华宝中证全指证券ETF,2018-10-19,0.59,0.59,0.61,0.58,0.61,43729800,26179955,0.02,3.0405,0.5987
512000.SH,华宝中证全指证券ETF,2018-10-22,0.61,0.62,0.67,0.61,0.67,74610324,48754376,0.06,10.0000,0.6535
512000.SH,华宝中证全指证券ETF,2018-10-23,0.67,0.70,0.71,0.67,0.68,115929181,80006066,0.01,1.1923,0.6901
512000.SH,华宝中证全指证券ETF,2018-10-24,0.68,0.67,0.71,0.66,0.69,118652224,81415134,0.01,1.3255,0.6862
512000.SH,华宝中证全指证券ETF,2018-10-25,0.69,0.66,0.72,0.66,0.72,107072615,74086681,0.03,4.3605,0.6919
512000.SH,华宝中证全指证券ETF,2018-10-26,0.72,0.72,0.72,0.69,0.69,99670400,69976718,-0.03,-3.6212,0.7021
512000.SH,华宝中证全指证券ETF,2018-10-29,0.69,0.69,0.70,0.68,0.69,61947811,43073934,-0.00,-0.5780,0.6953
512000.SH,华宝中证全指证券ETF,2018-10-30,0.69,0.69,0.74,0.68,0.72,149413924,106968479,0.04,5.3779,0.7159
512000.SH,华宝中证全指证券ETF,2018-10-31,0.72,0.72,0.73,0.70,0.71,90944445,65107390,-0.01,-1.3793,0.7159
512000.SH,华宝中证全指证券ETF,2018-11-01,0.71,0.72,0.76,0.72,0.72,159401205,118034323,0.01,1.1189,0.7405
512000.SH,华宝中证全指证券ETF,2018-11-02,0.72,0.75,0.76,0.73,0.74,130583805,96414890,0.02,2.4896,0.7383
512000.SH,华宝中证全指证券ETF,2018-11-05,0.74,0.74,0.74,0.73,0.74,101730135,75158457,0.00,0.1350,0.7388
512000.SH,华宝中证全指证券ETF,2018-11-06,0.74,0.74,0.75,0.73,0.74,100903100,74652309,-0.01,-0.6739,0.7398
512000.SH,华宝中证全指证券ETF,2018-11-07,0.74,0.73,0.74,0.72,0.72,78026000,56758527,-0.02,-2.0353,0.7274
512000.SH,华宝中证全指证券ETF,2018-11-08,0.72,0.73,0.73,0.71,0.71,71605500,51592086,-0.01,-1.6620,0.7205
512000.SH,华宝中证全指证券ETF,2018-11-09,0.71,0.71,0.72,0.70,0.71,56550279,40347262,0.00,0.1408,0.7135
512000.SH,华宝中证全指证券ETF,2018-11-12,0.71,0.71,0.72,0.71,0.72,82500751,59186500,0.01,1.9691,0.7174
512000.SH,华宝中证全指证券ETF,2018-11-13,0.72,0.72,0.76,0.71,0.74,142495572,104741095,0.02,2.3448,0.7350
512000.SH,华宝中证全指证券ETF,2018-11-14,0.74,0.74,0.75,0.73,0.73,98926872,72941976,-0.01,-1.6173,0.7373
512000.SH,华宝中证全指证券ETF,2018-11-15,0.73,0.73,0.76,0.73,0.75,111897781,83265176,0.02,2.7397,0.7441
512000.SH,华宝中证全指证券ETF,2018-11-16,0.75,0.75,0.79,0.75,0.77,183214772,141197690,0.02,2.8000,0.7707
512000.SH,华宝中证全指证券ETF,2018-11-19,0.77,0.77,0.80,0.77,0.80,162735600,128047924,0.02,3.1128,0.7868
512000.SH,华宝中证全指证券ETF,2018-11-20,0.80,0.79,0.80,0.76,0.76,139950900,108806587,-0.04,-4.4025,0.7775
512000.SH,华宝中证全指证券ETF,2018-11-21,0.76,0.75,0.77,0.74,0.76,103038700,78100726,0.00,0.1316,0.7580
512000.SH,华宝中证全指证券ETF,2018-11-22,0.76,0.76,0.76,0.74,0.75,80387800,60465015,-0.01,-1.1827,0.7522
512000.SH,华宝中证全指证券ETF,2018-11-23,0.75,0.75,0.76,0.72,0.73,104578200,77347061,-0.02,-3.0585,0.7396
512000.SH,华宝中证全指证券ETF,2018-11-26,0.73,0.72,0.74,0.72,0.72,79885200,58165739,-0.01,-0.6859,0.7281
512000.SH,华宝中证全指证券ETF,2018-11-27,0.72,0.73,0.74,0.72,0.73,67785143,49419456,0.00,0.5525,0.7291
512000.SH,华宝中证全指证券ETF,2018-11-28,0.73,0.72,0.75,0.72,0.75,140257462,103576579,0.02,2.7473,0.7385
512000.SH,华宝中证全指证券ETF,2018-11-29,0.75,0.75,0.76,0.72,0.72,113675680,84329262,-0.03,-3.3422,0.7418
512000.SH,华宝中证全指证券ETF,2018-11-30,0.72,0.72,0.74,0.71,0.73,80391490,58144502,0.01,1.5214,0.7233
512000.SH,华宝中证全指证券ETF,2018-12-03,0.73,0.78,0.78,0.75,0.76,148961167,113503655,0.02,2.9973,0.7620
512000.SH,华宝中证全指证券ETF,2018-12-04,0.76,0.75,0.76,0.75,0.76,89344493,67752254,0.01,0.7937,0.7583
512000.SH,华宝中证全指证券ETF,2018-12-05,0.76,0.75,0.76,0.75,0.75,73225060,55108370,-0.01,-1.3123,0.7526
512000.SH,华宝中证全指证券ETF,2018-12-06,0.75,0.74,0.75,0.73,0.73,72233200,53336956,-0.02,-2.5266,0.7384
512000.SH,华宝中证全指证券ETF,2018-12-07,0.73,0.74,0.74,0.73,0.74,42269300,31158454,0.00,0.4093,0.7371
512000.SH,华宝中证全指证券ETF,2018-12-10,0.74,0.73,0.73,0.72,0.73,55589900,40323726,-0.01,-1.3587,0.7254
512000.SH,华宝中证全指证券ETF,2018-12-11,0.73,0.73,0.73,0.72,0.73,43622300,31682310,0.00,0.2755,0.7263
512000.SH,华宝中证全指证券ETF,2018-12-12,0.73,0.73,0.74,0.73,0.73,61919800,45399731,0.00,0.4121,0.7332
512000.SH,华宝中证全指证券ETF,2018-12-13,0.73,0.73,0.74,0.72,0.74,92371000,67998436,0.01,0.9576,0.7361
512000.SH,华宝中证全指证券ETF,2018-12-14,0.74,0.74,0.74,0.72,0.72,65808900,47795190,-0.02,-2.9810,0.7263
512000.SH,华宝中证全指证券ETF,2018-12-17,0.72,0.71,0.72,0.71,0.72,59282300,42583527,0.01,0.6983,0.7183
512000.SH,华宝中证全指证券ETF,2018-12-18,0.72,0.72,0.72,0.70,0.71,68520152,48779688,-0.01,-1.8031,0.7119
512000.SH,华宝中证全指证券ETF,2018-12-19,0.71,0.71,0.71,0.70,0.70,74724300,52816679,-0.01,-0.7062,0.7068
512000.SH,华宝中证全指证券ETF,2018-12-20,0.70,0.70,0.71,0.70,0.71,82165100,58008497,0.01,0.8535,0.7060
512000.SH,华宝中证全指证券ETF,2018-12-21,0.71,0.70,0.71,0.69,0.69,73817100,51547734,-0.01,-1.9746,0.6983
512000.SH,华宝中证全指证券ETF,2018-12-24,0.69,0.69,0.70,0.69,0.69,54113200,37442112,-0.00,-0.5755,0.6919
512000.SH,华宝中证全指证券ETF,2018-12-25,0.69,0.68,0.69,0.66,0.68,115908600,77819227,-0.02,-2.3155,0.6714
512000.SH,华宝中证全指证券ETF,2018-12-26,0.68,0.67,0.68,0.67,0.67,75645600,50823058,-0.00,-0.5926,0.6719
512000.SH,华宝中证全指证券ETF,2018-12-27,0.67,0.68,0.68,0.67,0.67,55996100,37974962,0.00,0.0000,0.6782
512000.SH,华宝中证全指证券ETF,2018-12-28,0.67,0.67,0.69,0.67,0.68,80212100,54723945,0.01,1.9374,0.6822
512000.SH,华宝中证全指证券ETF,2019-01-02,0.68,0.68,0.69,0.68,0.68,46222900,31421769,-0.00,-0.4386,0.6798
512000.SH,华宝中证全指证券ETF,2019-01-03,0.68,0.68,0.71,0.68,0.70,114532000,80071204,0.01,2.2026,0.6991
512000.SH,华宝中证全指证券ETF,2019-01-04,0.70,0.69,0.76,0.69,0.75,239025600,174190467,0.05,7.3276,0.7288
512000.SH,华宝中证全指证券ETF,2019-01-07,0.75,0.75,0.75,0.74,0.74,151308052,112778222,-0.00,-0.2677,0.7454
512000.SH,华宝中证全指证券ETF,2019-01-08,0.74,0.74,0.76,0.74,0.74,122538552,91449723,0.00,0.0000,0.7463
512000.SH,华宝中证全指证券ETF,2019-01-09,0.74,0.74,0.76,0.74,0.75,166587800,125149803,0.00,0.4027,0.7513
512000.SH,华宝中证全指证券ETF,2019-01-10,0.75,0.75,0.75,0.74,0.74,85746600,63849622,-0.01,-1.6043,0.7446
512000.SH,华宝中证全指证券ETF,2019-01-11,0.74,0.74,0.75,0.74,0.74,96584700,71671948,0.01,1.0870,0.7421
512000.SH,华宝中证全指证券ETF,2019-01-14,0.74,0.75,0.75,0.74,0.74,46258900,34431273,-0.00,-0.4032,0.7443
512000.SH,华宝中证全指证券ETF,2019-01-15,0.74,0.74,0.76,0.74,0.76,148950700,112451423,0.02,2.5641,0.7550
512000.SH,华宝中证全指证券ETF,2019-01-16,0.76,0.76,0.76,0.75,0.75,69708100,52524518,-0.01,-0.9211,0.7535
512000.SH,华宝中证全指证券ETF,2019-01-17,0.75,0.75,0.76,0.74,0.74,61084100,45753332,-0.01,-1.1952,0.7490
512000.SH,华宝中证全指证券ETF,2019-01-18,0.74,0.74,0.76,0.74,0.75,57603969,43197397,0.01,1.3441,0.7499
512000.SH,华宝中证全指证券ETF,2019-01-21,0.75,0.75,0.76,0.74,0.75,112198500,84451478,-0.01,-0.6631,0.7527
512000.SH,华宝中证全指证券ETF,2019-01-22,0.75,0.75,0.75,0.73,0.74,65467700,48658740,-0.01,-1.4686,0.7432
512000.SH,华宝中证全指证券ETF,2019-01-23,0.74,0.74,0.74,0.73,0.74,42778300,31508613,-0.00,-0.2710,0.7366
512000.SH,华宝中证全指证券ETF,2019-01-24,0.74,0.74,0.76,0.74,0.75,91297400,68252334,0.01,1.7663,0.7476
512000.SH,华宝中证全指证券ETF,2019-01-25,0.75,0.75,0.75,0.75,0.75,67884500,50922474,-0.00,-0.1335,0.7501
512000.SH,华宝中证全指证券ETF,2019-01-28,0.75,0.76,0.76,0.74,0.74,105219900,79058195,-0.01,-0.6684,0.7514
512000.SH,华宝中证全指证券ETF,2019-01-29,0.74,0.74,0.74,0.72,0.74,102808200,75383788,-0.01,-0.8075,0.7332
512000.SH,华宝中证全指证券ETF,2019-01-30,0.74,0.74,0.74,0.73,0.73,59467400,43693272,-0.01,-1.2212,0.7347
512000.SH,华宝中证全指证券ETF,2019-01-31,0.73,0.73,0.74,0.73,0.74,72410618,53392990,0.01,1.2363,0.7374
512000.SH,华宝中证全指证券ETF,2019-02-01,0.74,0.75,0.76,0.75,0.76,107749697,80980363,0.02,2.5780,0.7516
512000.SH,华宝中证全指证券ETF,2019-02-11,0.76,0.76,0.77,0.75,0.77,89826800,68455123,0.01,1.7196,0.7621
512000.SH,华宝中证全指证券ETF,2019-02-12,0.77,0.77,0.78,0.76,0.77,106740779,82400802,0.01,0.6502,0.7720
512000.SH,华宝中证全指证券ETF,2019-02-13,0.77,0.77,0.80,0.77,0.80,165092379,130512172,0.03,3.4884,0.7905
512000.SH,华宝中证全指证券ETF,2019-02-14,0.80,0.80,0.81,0.79,0.80,137452900,109852740,-0.00,-0.2497,0.7992
512000.SH,华宝中证全指证券ETF,2019-02-15,0.80,0.80,0.80,0.78,0.78,117476100,93077567,-0.02,-2.1277,0.7923
512000.SH,华宝中证全指证券ETF,2019-02-18,0.78,0.79,0.83,0.79,0.83,156761723,126918923,0.04,5.7545,0.8096
512000.SH,华宝中证全指证券ETF,2019-02-19,0.83,0.83,0.86,0.82,0.83,271895295,227811839,0.01,0.8464,0.8379
512000.SH,华宝中证全指证券ETF,2019-02-20,0.83,0.83,0.85,0.82,0.84,156619972,130652843,0.00,0.2398,0.8342
512000.SH,华宝中证全指证券ETF,2019-02-21,0.84,0.83,0.88,0.83,0.84,248523972,210157899,0.01,0.8373,0.8456
512000.SH,华宝中证全指证券ETF,2019-02-22,0.84,0.85,0.93,0.84,0.93,404834983,356094966,0.08,9.9644,0.8796
512000.SH,华宝中证全指证券ETF,2019-02-25,0.93,0.98,1.02,0.95,1.02,474694967,468945213,0.09,10.0324,0.9879
512000.SH,华宝中证全指证券ETF,2019-02-26,1.02,1.05,1.07,0.99,1.00,661982984,684254155,-0.02,-2.1569,1.0336
512000.SH,华宝中证全指证券ETF,2019-02-27,1.00,0.99,1.02,0.96,0.99,445702886,442513170,-0.01,-0.9018,0.9928
512000.SH,华宝中证全指证券ETF,2019-02-28,0.99,0.99,0.99,0.94,0.96,361837310,346930676,-0.03,-3.3367,0.9588
512000.SH,华宝中证全指证券ETF,2019-03-01,0.96,0.97,1.00,0.95,0.99,444392708,433437524,0.03,3.2427,0.9753
512000.SH,华宝中证全指证券ETF,2019-03-04,0.99,1.00,1.05,0.97,0.99,542730681,544881187,0.01,0.8105,1.0040
512000.SH,华宝中证全指证券ETF,2019-03-05,0.99,0.98,1.00,0.98,0.99,344174800,339747981,0.00,0.0000,0.9871
512000.SH,华宝中证全指证券ETF,2019-03-06,0.99,0.99,1.08,0.99,1.05,588548420,600160818,0.06,5.6281,1.0197
512000.SH,华宝中证全指证券ETF,2019-03-07,1.05,1.06,1.13,1.04,1.10,580869418,625277639,0.05,5.0428,1.0765
512000.SH,华宝中证全指证券ETF,2019-03-08,1.10,1.03,1.06,0.99,0.99,603307966,621020547,-0.11,-9.8732,1.0294
512000.SH,华宝中证全指证券ETF,2019-03-11,0.99,0.99,1.02,0.97,1.01,517635481,517257612,0.02,1.5075,0.9993
512000.SH,华宝中证全指证券ETF,2019-03-12,1.01,1.02,1.05,1.01,1.02,500946981,514407688,0.01,0.9901,1.0269
512000.SH,华宝中证全指证券ETF,2019-03-13,1.02,1.02,1.03,0.99,1.00,363374656,365430714,-0.02,-1.7647,1.0057
512000.SH,华宝中证全指证券ETF,2019-03-14,1.00,0.99,1.01,0.96,0.97,491977043,482479666,-0.03,-3.3932,0.9807
512000.SH,华宝中证全指证券ETF,2019-03-15,0.97,0.98,1.00,0.97,0.98,388030851,381273351,0.01,1.3430,0.9826
512000.SH,华宝中证全指证券ETF,2019-03-18,0.98,0.98,1.00,0.96,1.00,470492451,462606064,0.02,2.4465,0.9832
512000.SH,华宝中证全指证券ETF,2019-03-19,1.00,1.00,1.01,0.99,0.99,322980705,322785234,-0.01,-1.0945,0.9994
512000.SH,华宝中证全指证券ETF,2019-03-20,0.99,0.99,1.02,0.99,1.01,420938051,422287757,0.01,1.4085,1.0032
512000.SH,华宝中证全指证券ETF,2019-03-21,1.01,1.01,1.05,1.00,1.02,553241456,566260818,0.01,1.3889,1.0235
512000.SH,华宝中证全指证券ETF,2019-03-22,1.02,1.02,1.02,0.99,1.01,332890251,335773825,-0.01,-1.0763,1.0087
512000.SH,华宝中证全指证券ETF,2019-03-25,1.01,0.99,1.00,0.97,0.97,380937700,376344985,-0.04,-3.7587,0.9879
512000.SH,华宝中证全指证券ETF,2019-03-26,0.97,0.98,0.98,0.94,0.94,344509476,330406528,-0.03,-3.0832,0.9591
512000.SH,华宝中证全指证券ETF,2019-03-27,0.94,0.95,0.96,0.94,0.95,277791800,263594224,0.01,0.5302,0.9489
512000.SH,华宝中证全指证券ETF,2019-03-28,0.95,0.94,0.96,0.93,0.94,282660366,267080327,-0.01,-0.8439,0.9449
512000.SH,华宝中证全指证券ETF,2019-03-29,0.94,0.94,1.02,0.94,1.02,710352361,702480325,0.08,8.5106,0.9889
512000.SH,华宝中证全指证券ETF,2019-04-01,1.02,1.02,1.05,1.01,1.03,536414539,552237756,0.01,1.4706,1.0295
512000.SH,华宝中证全指证券ETF,2019-04-02,1.03,1.03,1.06,1.02,1.03,411683625,428845317,-0.00,-0.3865,1.0417
512000.SH,华宝中证全指证券ETF,2019-04-03,1.03,1.02,1.09,1.02,1.08,563685883,594316994,0.05,5.1406,1.0543
512000.SH,华宝中证全指证券ETF,2019-04-04,1.08,1.09,1.09,1.07,1.08,448741782,484983659,0.00,0.0923,1.0808
512000.SH,华宝中证全指证券ETF,2019-04-08,1.08,1.09,1.10,1.04,1.06,444250844,474281681,-0.03,-2.3963,1.0676
512000.SH,华宝中证全指证券ETF,2019-04-09,1.06,1.06,1.07,1.04,1.06,321655272,339782817,0.00,0.0000,1.0564
512000.SH,华宝中证全指证券ETF,2019-04-10,1.06,1.06,1.06,1.02,1.04,433853207,450361927,-0.01,-1.4164,1.0381
512000.SH,华宝中证全指证券ETF,2019-04-11,1.04,1.04,1.04,1.02,1.02,366553000,377660890,-0.02,-2.0115,1.0303
512000.SH,华宝中证全指证券ETF,2019-04-12,1.02,1.02,1.04,1.01,1.03,365486717,375148580,0.00,0.3910,1.0264
512000.SH,华宝中证全指证券ETF,2019-04-15,1.03,1.05,1.05,1.00,1.00,372483980,383901809,-0.02,-2.1422,1.0307
512000.SH,华宝中证全指证券ETF,2019-04-16,1.00,0.99,1.03,0.98,1.03,483754090,487932300,0.03,2.5871,1.0086
512000.SH,华宝中证全指证券ETF,2019-04-17,1.03,1.02,1.03,1.02,1.02,314360500,322413381,-0.01,-0.7759,1.0256
512000.SH,华宝中证全指证券ETF,2019-04-18,1.02,1.02,1.03,1.01,1.01,239483460,244264696,-0.01,-0.7820,1.0200
512000.SH,华宝中证全指证券ETF,2019-04-19,1.01,1.02,1.03,1.01,1.03,272102693,278681496,0.01,1.1823,1.0242
512000.SH,华宝中证全指证券ETF,2019-04-22,1.03,1.04,1.04,1.00,1.00,289932325,294869462,-0.02,-2.2395,1.0170
512000.SH,华宝中证全指证券ETF,2019-04-23,1.00,1.00,1.03,0.99,1.01,338518500,342182029,0.00,0.4980,1.0108
512000.SH,华宝中证全指证券ETF,2019-04-24,1.01,1.01,1.02,1.00,1.02,226691200,229825268,0.01,0.7929,1.0138
512000.SH,华宝中证全指证券ETF,2019-04-25,1.02,1.02,1.03,0.99,0.99,335808068,338666031,-0.03,-2.7532,1.0085
512000.SH,华宝中证全指证券ETF,2019-04-26,0.99,0.99,1.01,0.98,0.99,319565638,317820999,0.01,0.6067,0.9945
512000.SH,华宝中证全指证券ETF,2019-04-29,0.99,1.00,1.00,0.95,0.95,429946200,414581322,-0.04,-4.3216,0.9643
512000.SH,华宝中证全指证券ETF,2019-04-30,0.95,0.95,0.97,0.95,0.96,180182014,172634099,0.01,0.5252,0.9581
512000.SH,华宝中证全指证券ETF,2019-05-06,0.96,0.90,0.92,0.86,0.86,479976746,427287096,-0.09,-9.7179,0.8902
512000.SH,华宝中证全指证券ETF,2019-05-07,0.86,0.87,0.88,0.85,0.88,370953463,322908716,0.01,1.5046,0.8705
512000.SH,华宝中证全指证券ETF,2019-05-08,0.88,0.86,0.88,0.85,0.87,288832700,250778169,-0.01,-1.2543,0.8682
512000.SH,华宝中证全指证券ETF,2019-05-09,0.87,0.85,0.87,0.85,0.85,248950117,214161830,-0.01,-1.3857,0.8603
512000.SH,华宝中证全指证券ETF,2019-05-10,0.85,0.87,0.90,0.85,0.89,475498217,418968032,0.04,4.4496,0.8811
512000.SH,华宝中证全指证券ETF,2019-05-13,0.89,0.88,0.88,0.87,0.87,207690184,181830619,-0.02,-2.1300,0.8755
512000.SH,华宝中证全指证券ETF,2019-05-14,0.87,0.86,0.88,0.86,0.86,202158900,175962832,-0.01,-1.2600,0.8704
512000.SH,华宝中证全指证券ETF,2019-05-15,0.86,0.87,0.88,0.87,0.88,215761600,188656730,0.01,1.6241,0.8744
512000.SH,华宝中证全指证券ETF,2019-05-16,0.88,0.87,0.88,0.87,0.88,144709584,126856728,0.00,0.3425,0.8766
512000.SH,华宝中证全指证券ETF,2019-05-17,0.88,0.88,0.88,0.84,0.84,292793684,250742183,-0.04,-4.0956,0.8564
512000.SH,华宝中证全指证券ETF,2019-05-20,0.84,0.83,0.86,0.83,0.85,225159898,190643481,0.01,0.8304,0.8467
512000.SH,华宝中证全指证券ETF,2019-05-21,0.85,0.85,0.87,0.85,0.86,218772004,188390469,0.01,1.4118,0.8611
512000.SH,华宝中证全指证券ETF,2019-05-22,0.86,0.86,0.87,0.85,0.85,130287334,111658203,-0.01,-1.0441,0.8570
512000.SH,华宝中证全指证券ETF,2019-05-23,0.85,0.85,0.87,0.84,0.85,196446400,167881741,-0.00,-0.2345,0.8546
512000.SH,华宝中证全指证券ETF,2019-05-24,0.85,0.85,0.86,0.85,0.85,129779700,110854783,0.00,0.1175,0.8542
512000.SH,华宝中证全指证券ETF,2019-05-27,0.85,0.85,0.88,0.84,0.88,281455200,243754568,0.02,2.8169,0.8661
